GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
389337	2.28	16.224	2.73287357621849	0	0	ARHGEF37	XM_005268447.4,BGI_novel_T032393,BGI_novel_T032394,XM_005268448.1,NM_001001669.2,XM_017009460.1,XM_017009461.1,XM_006714784.3,XM_011537642.2	Known_gene	9	3.21	0.6	3.03	17.9	17.45	15.82	22.9	7.05
394	5.296	22.632	2.00718418012336	0	0	ARHGAP5	XM_005267636.3,XM_017021287.1,NM_001030055.1,XM_005267635.3,NM_001173.2,XM_017021288.1	Known_gene	6	8.53	4.25	3.11	21.79	31.16	24.24	9.9	26.07
399694	1.69	11.71	2.49009508856932	1.09986268253036e-250	1.33065118360863e-250	SHC4	XM_005254375.3,NM_203349.3,BGI_novel_T013126	Known_gene	3	3.48	0.09	1.5	14.47	10.08	5.67	13.13	15.2
400451	3.41	36.88	3.25916030848233	0	0	FAM174B	NM_207446.2	Known_gene	1	2.74	0.85	6.64	38.44	32.86	28.49	49.12	35.49
4008	1.626	23.956	3.72093374462068	0	0	LMO7	XM_017020598.1,XM_011535094.1,XM_017020593.1,XM_017020589.1,XM_017020603.1,XM_017020594.1,XM_017020583.1,XM_017020586.1,XM_011535095.1,XM_011535082.1,XM_017020578.1,XM_017020604.1,XM_011535086.1,XM_017020600.1,XM_017020599.1,XM_011535078.1,XM_017020576.1,XM_017020575.1,XM_017020597.1,BGI_novel_T010989,XM_017020580.1,XM_017020587.1,XM_017020602.1,XM_017020574.1,XM_017020577.1,XM_017020582.1,XM_017020590.1,XM_011535080.2,XM_017020592.1,BGI_novel_T010987,XM_017020579.1,BGI_novel_T010990,XM_017020601.1,XM_011535075.2,XM_017020596.1,XM_017020595.1,XM_017020584.1,XM_017020591.1,BGI_novel_T010988,XM_017020588.1,NM_015842.2,XM_017020585.1,NM_005358.5,NM_001306080.1,XM_017020581.1,BGI_novel_T010991	Known_gene	46	2.01	1.42	1.45	23.77	16.39	27.75	23.98	27.89
400961	2.25	12.502	2.65878016513247	0	0	PAIP2B	NM_020459.1,XM_005264311.4,BGI_novel_T021773,BGI_novel_T021775,XM_011532843.2,BGI_novel_T021772,XM_005264310.3,BGI_novel_T021774,BGI_novel_T021776,XM_011532842.2	Known_gene	10	1.49	3.97	1.29	8.86	11.09	21.45	8.97	12.14
4057	2.21	64.344	4.65348865304085	0	0	LTF	NM_001321122.1,NM_001199149.1,NM_002343.5,NM_001321121.1	Known_gene	4	1.05	0.04	5.54	9.23	2.97	18.37	42.49	248.66
4070	95.576	518.482	2.60534189047388	0	0	TACSTD2	NM_002353.2	Known_gene	1	19.56	204.52	62.65	745.98	410.54	591.24	488.07	356.58
4072	1.106	301.68	8.3033103511572	0	0	EPCAM	NM_002354.2	Known_gene	1	0.35	2.55	0.42	251.8	204.17	332.64	357.27	362.52
4133	1.95	8.978	2.12428083337649	0	0	MAP2	XM_017004117.1,XM_011511193.1,XM_017004120.1,XM_011511197.2,XM_011511186.1,NM_031845.2,NM_002374.3,XM_011511188.1,XM_017004128.1,XM_017004115.1,NM_031847.2,BGI_novel_T023536,XM_017004114.1,XM_011511191.1,XM_017004132.1,XM_017004133.1,BGI_novel_T023539,XM_005246566.1,XM_005246565.1,XM_011511195.1,XM_017004135.1,XM_017004124.1,BGI_novel_T023538,XM_011511196.2,XM_017004134.1,XM_017004139.1,XM_017004113.1,XM_011511187.1,XM_017004119.1,NM_001039538.1,XM_017004122.1,XM_017004121.1,XM_017004136.1,BGI_novel_T023535,XM_017004140.1,XM_011511190.1,BGI_novel_T023537,XM_017004111.1,XM_017004137.1,XM_017004138.1,XM_005246555.1,XM_017004123.1,XM_017004116.1,XM_017004127.1,XM_006712532.1,XM_011511192.1,XM_017004126.1,XM_017004130.1,XM_017004125.1,XM_017004131.1,XM_017004118.1,XM_017004129.1,XM_017004112.1	Known_gene	53	3.6	0.34	1.91	11.32	9.13	9.24	10.27	4.93
4179	52.193	239.876	2.081969736966	0	0	CD46	XM_017001308.1,XM_017001310.1,NM_172351.2,XM_017001309.1,NM_172353.2,NM_172359.2,NM_002389.4,XM_011509563.1,NM_172352.2,NM_172350.2,XM_011509564.1,NM_153826.3,NM_172361.2	Known_gene	13	72.72	21.86	62	207.71	193.16	247.05	271.99	279.47
4250	97.04	47476.942	8.78354465266328	0	0	SCGB2A2	NM_002411.3,XM_005274005.3	Known_gene	2	25.28	77	188.84	53474.44	18470.96	54573.66	68597.52	42268.13
4257	3.333	25.214	2.75379265705379	6.78751477845183e-178	1.05470300489134e-177	MGST1	NM_001260511.1,BGI_novel_T008546,NM_001260512.1,NM_020300.4,NM_145764.2,XM_011520673.1,NM_145792.2,XM_011520674.2,BGI_novel_T008545,NM_145791.2,BGI_novel_T008544,NM_001267598.1,XM_006719079.1	Known_gene	13	4.89	0.12	4.99	22.16	38.22	14.3	40.72	10.67
4316	1.48	350.58	7.79090403382845	0	0	MMP7	NM_002423.4	Known_gene	1	0.56	1.37	2.51	528.17	339.06	229.48	591.87	64.32
4482	2.003	9.87	2.07280616638025	4.42299385704382e-89	1.0622681924262e-88	MSRA	XM_017013450.1,NM_001199729.2,BGI_novel_T037511,XM_017013451.1,XM_017013453.1,XM_017013452.1,NM_012331.4,XM_011543822.1,XM_017013454.1,NM_001135670.2,XM_011543823.2,NM_001135671.2,XM_017013449.1,XM_017013448.1	Known_gene	14	4.92	0.27	0.82	10.61	8.83	16.63	13.28	0
4646	5.57	27.256	2.17349760821849	0	0	MYO6	XM_005248719.3,XM_005248721.3,XM_005248724.3,NM_004999.3,XM_005248720.3,XM_017010899.1,XM_005248726.3,XM_005248722.3,NM_001300899.1	Known_gene	9	10.39	0.88	5.44	31.43	29.52	33.46	23.97	17.9
4680	6.306	427.064	5.83232821953158	0	0	CEACAM6	NM_002483.6,XM_011526990.1	Known_gene	2	0.28	0.97	17.67	630.75	445.62	427.05	209.16	422.74
4719	15.083	65.842	2.07621820809419	0	0	NDUFS1	NM_001199982.1,XM_017004188.1,NM_001199984.1,NM_001199981.1,NM_001199983.1,NM_005006.6	Known_gene	6	18.02	11.17	16.06	68.77	62.93	58.12	56.69	82.7
476	65.99	514.124	2.94917381527156	0	0	ATP1A1	XM_017001361.1,NM_001160234.1,NM_000701.7,NM_001160233.1,XM_017001360.1	Known_gene	5	79.71	53.7	64.56	435.13	370.26	396.77	400.83	967.63
481	81.356	1374.2	4.23624532374803	0	0	ATP1B1	NM_001677.3	Known_gene	1	96.13	135.69	12.25	1198.6	1867.64	1069.88	995.45	1739.43
4856	15.273	69.406	2.05904879640545	0	0	NOV	NM_002514.3	Known_gene	1	21.66	5.52	18.64	134.7	97.21	43.36	68.45	3.31
4886	4.143	86.632	4.51714299839893	0	0	NPY1R	XM_005263031.3,NM_000909.5,XM_011532010.2	Known_gene	3	4.14	6.41	1.88	19.31	47.59	122.1	148.76	95.4
489	2.453	19.062	2.75346465999863	0	0	ATP2A3	NM_174956.2,XM_017024693.1,XM_017024692.1,BGI_novel_T015931,NM_174958.2,NM_174955.2,XM_011523884.2,NM_005173.3,BGI_novel_T015932,BGI_novel_T015929,XM_011523882.2,NM_174954.2,XM_011523889.1,XM_011523892.2,XM_011523888.2,BGI_novel_T015930,NM_174953.2,NM_174957.2,XM_011523881.2,XM_011523885.1	Known_gene	20	2.04	0.28	5.04	12.6	8.6	36.42	27.93	9.76
4891	9.99	42.894	2.08169115632736	0	0	SLC11A2	NM_001174129.1,NM_001174126.1,XM_005268911.3,NM_001174127.1,XM_011538405.2,NM_001174128.1,XM_017019355.1,NM_001174130.1,XM_017019356.1,XM_005268912.4,BGI_novel_T008968,XM_011538404.2,NM_001174125.1,NM_000617.2,BGI_novel_T008969	Known_gene	15	14.28	6.59	9.1	47.7	28.71	44.87	44.18	49.01
5002	1.776	10.314	2.71347824129291	4.20551458756088e-121	8.37701696174813e-121	SLC22A18	NM_002555.5,NM_183233.2,XM_011520141.2,XM_011520142.2,NM_001315501.1,BGI_novel_T006279,NM_001315502.1	Known_gene	7	0.68	2.2	2.45	29.25	3.58	12.75	3.51	2.48
5045	3.326	17.516	2.28963247478469	0	0	FURIN	NM_001289824.1,NM_002569.3,NM_001289823.1	Known_gene	3	2.42	2.05	5.51	29.61	11.33	15.14	25.54	5.96
5091	1.03	5.188	2.71005965291009	7.55831885734436e-163	1.25443173616612e-162	PC	BGI_novel_T007217,BGI_novel_T007215,XM_011545087.2,BGI_novel_T007220,XM_005274031.4,NM_001040716.1,BGI_novel_T007213,BGI_novel_T007210,BGI_novel_T007212,BGI_novel_T007209,XM_006718578.3,BGI_novel_T007206,XM_005274032.4,NM_022172.2,BGI_novel_T007208,XM_017017870.1,BGI_novel_T007207,NM_000920.3,XM_017017869.1,BGI_novel_T007214,BGI_novel_T007211,BGI_novel_T007216,BGI_novel_T007221,BGI_novel_T007218,XM_017017868.1,XM_017017872.1,XM_011545086.2,XM_017017871.1,BGI_novel_T007219,XM_006718579.3	Known_gene	30	0.37	1.88	0.84	7.61	2.29	4.76	9.41	1.87
51150	4.986	24.534	2.2451036106561	0	0	SDF4	NM_016176.3,NM_016547.2,XM_011541556.1	Known_gene	3	4.57	4.13	6.26	36.1	17.32	5.4	42.56	21.29
51361	2.633	14.276	3.07927232402575	0	0	HOOK1	BGI_novel_T001833,XM_017001424.1,XM_011541562.2,XM_006710676.1,NM_015888.4,XM_011541563.1	Known_gene	6	0.47	7.29	0.14	17.85	10.29	13.48	9.51	20.25
51495	23.263	99.88	2.03288656389706	0	0	HACD3	NM_016395.2,XM_011521664.1	Known_gene	2	31.34	13.4	25.05	84.85	88.19	101.96	100.5	123.9
5165	7.753	177.778	4.68135822009469	0	0	PDK3	BGI_novel_T041240,NM_005391.4,NM_001142386.2	Known_gene	3	7.53	7.63	8.1	84.37	136.28	233.15	243.62	191.47
51754	4.486	20.924	2.15575175321269	2.29337776595452e-226	2.98423266482765e-226	TMEM8B	BGI_novel_T039471,BGI_novel_T039469,BGI_novel_T039466,XM_011517913.2,BGI_novel_T039470,XM_011517916.2,XM_011517904.2,BGI_novel_T039473,XM_011517910.2,BGI_novel_T039467,XM_011517911.2,XM_011517901.2,XM_017014805.1,XM_005251483.4,XM_011517918.2,XM_011517905.1,XM_011517915.2,XM_017014806.1,NM_001042590.2,BGI_novel_T039474,BGI_novel_T039472,XM_011517912.2,NM_001042589.2,BGI_novel_T039468,XM_011517908.2,XM_017014807.1,XM_011517903.2,NM_016446.3,XM_011517914.2,XM_011517902.2	Known_gene	30	4.57	3.87	5.02	24.31	24.4	16.91	24.29	14.71
51809	3.166	54.542	3.96157900880228	0	0	GALNT7	XM_017008292.1,XM_011532025.2,NM_017423.2,XM_005263062.1,XM_017008293.1	Known_gene	5	5.66	0.09	3.75	65.77	57.2	53.66	42	54.08
5191	3.166	19.446	2.77121557741647	9.11543907087e-238	1.14588089196959e-237	PEX7	NM_000288.3,XM_006715502.1,XM_005267019.4,XM_017010934.1	Known_gene	4	2.02	6.14	1.34	24.18	15.97	14.65	17.67	24.76
5209	8.183	45.164	2.3559037653189	0	0	PFKFB3	NM_001323017.1,XM_017016325.1,NM_004566.3,XM_017016328.1,XM_017016326.1,BGI_novel_T004465,XM_017016327.1,XM_011519493.1,NM_001314063.1,NM_001282630.2,NM_001323016.1,XM_017016329.1,XM_005252464.1,NM_001145443.2,BGI_novel_T004464	Known_gene	15	12.62	1.67	10.26	27.28	19.3	78.36	83.43	17.45
5217	12.29	61.096	2.32636127438915	0	0	PFN2	NM_002628.4,NM_053024.3	Known_gene	2	14.55	8.81	13.51	82.05	58.34	50.75	53.8	60.54
5291	2.633	11.072	2.08353841412392	0	0	PIK3CB	XM_011512896.1,XM_017006620.1,XM_011512895.2,XM_017006619.1,XM_017006621.1,BGI_novel_T028230,NM_001256045.1,XM_006713659.3,NM_006219.2,XM_005247530.2	Known_gene	10	3.67	1.78	2.45	6.81	13.04	6.69	8.1	20.72
5295	2.926	15.252	2.26578175426629	0	0	PIK3R1	XM_005248542.3,NM_181523.2,BGI_novel_T031517,XM_017009585.1,NM_181524.1,NM_001242466.1,NM_181504.3,BGI_novel_T031518,XM_011543493.2,XM_017009586.1	Known_gene	10	4.94	2.26	1.58	13.83	18.78	6.11	9.02	28.52
5304	60.316	53111.938	9.65881049391585	0	0	PIP	NM_002652.2	Known_gene	1	9.67	53.87	117.41	31173.25	43667.98	67989.33	69065.66	53663.47
5318	1.296	18.622	3.7206625407858	0	0	PKP2	NM_001005242.2,NM_004572.3	Known_gene	2	2.94	0.07	0.88	26.93	16.05	21.14	15.5	13.49
53354	1.11	5.326	2.04220489555682	1.64326021477057e-100	3.67151997515123e-100	PANK1	XM_017016333.1,NM_148978.2,NM_148977.2,XM_017016338.1,XM_017016335.1,XM_017016336.1,XM_017016337.1,NM_138316.3,BGI_novel_T005484,XM_017016334.1	Known_gene	10	0.14	2.75	0.44	5	10.97	3.42	4.5	2.74
54097	2.58	18.658	3.12428083337649	4.30381982776542e-227	5.58924803535112e-227	FAM3B	XM_011529649.2,NM_206964.1,NM_058186.3,XM_011529648.2	Known_gene	4	0.7	6.98	0.06	15.32	22.62	25.73	10.62	19
54101	1.436	13.12	3.37651326400897	0	0	RIPK4	BGI_novel_T025372,NM_020639.2	Known_gene	2	0.46	3.27	0.58	20.57	4.54	18	17.7	4.79
54102	1.16	5.73	2.20007351979722	8.50030879290187e-129	1.63425948510751e-128	CLIC6	BGI_novel_T025274,NM_053277.2,XM_017028406.1,BGI_novel_T025273,NM_001317009.1	Known_gene	5	2.51	0.03	0.94	4.23	2.01	8.7	7.49	6.22
54502	2.43	37.362	4.02992237477268	0	0	RBM47	BGI_novel_T029508,XM_011513704.2,XM_017008304.1,XM_011513707.2,XM_005248107.3,NM_019027.3,XM_017008307.1,XM_005248109.4,NM_001098634.1,XM_017008308.1,BGI_novel_T029510,BGI_novel_T029509,XM_011513708.2,XM_017008310.1,XM_017008305.1,XM_005248103.3,XM_017008306.1,XM_005248108.3,XM_017008309.1	Known_gene	19	2.09	3.35	1.85	46.16	24.33	41.33	45.35	29.64
54762	1.18	15.03	3.48507705879764	0	0	GRAMD1C	XM_017006649.1,XM_017006647.1,XM_017006646.1,XM_005247547.1,NM_017577.4,NM_001172105.1,XM_017006648.1,XM_011512931.1,XM_011512930.1,XM_005247546.2,BGI_novel_T027836	Known_gene	11	2.51	0.06	0.97	11.84	13.78	16.16	12.51	20.86
548645	1.01	4.72	2.19137224941954	2.88807281109866e-67	8.17759072899948e-67	DNAJC25	BGI_novel_T040277,NM_001015882.2,BGI_novel_T040278	Known_gene	3	2.65	0	0.38	2.18	6.32	8.88	1.82	4.4
54869	1.45	20.22	3.82713561845671	0	0	EPS8L1	XM_011527052.2,BGI_novel_T020627,NM_133180.2,XM_011527050.1,XM_011527051.2,XM_005259020.1,NM_017729.3,BGI_novel_T020626	Known_gene	8	1.11	0.59	2.65	38.35	17.11	14.94	17.02	13.68
54874	7.59	41.34	2.46881607248081	0	0	FNBP1L	XM_011541625.2,BGI_novel_T002161,NM_017737.4,NM_001164473.2,NM_001024948.2,XM_017001533.1	Known_gene	6	14.46	0.25	8.06	39.34	38.19	47.44	35.6	46.13
54897	1.233	7.224	2.3222727433061	0	0	CASZ1	BGI_novel_T000666,BGI_novel_T000670,BGI_novel_T000667,XM_011541635.2,BGI_novel_T000669,XM_005263479.3,NM_001079843.2,NM_017766.4,BGI_novel_T000668,XM_017001540.1,XM_017001539.1,XM_017001541.1	Known_gene	12	0.83	1.91	0.96	11.29	4.61	6.45	11.48	2.29
54996	3.17	24.404	2.80826363991262	0	0	MARC2	NM_017898.4,NM_001317338.1,BGI_novel_T003985,XM_011509684.1,XM_006711407.2,XM_017001581.1,BGI_novel_T003986	Known_gene	7	2.83	0.53	6.15	33.75	15.32	13.37	28.79	30.79
54997	6.57	39.222	2.53621644393177	2.93707950152522e-277	3.27888144023835e-277	TESC	XM_011538503.1,XM_017019533.1,NM_001168325.1,BGI_novel_T010028,NM_017899.3,XM_017019532.1	Known_gene	6	2.39	4.92	12.4	13.4	27.04	37.55	78.69	39.43
55054	3.36	16.57	2.20031419177517	0	0	ATG16L1	BGI_novel_T023869,XM_006712608.2,XM_005246086.2,NM_017974.3,XM_005246084.2,NM_001190266.1,XM_005246082.2,NM_198890.2,NM_030803.6,NM_001190267.1	Known_gene	10	4.06	0.07	5.95	18.64	14.56	19.37	18.16	12.12
55107	5.54	25.222	2.02699411818542	0	0	ANO1	XM_011545121.2,XM_011545127.2,XM_011545129.2,XM_011545131.2,XM_011545124.2,XM_006718604.2,XM_017017957.1,XM_011545125.2,NM_018043.5,XM_006718602.2,BGI_novel_T007328,XM_006718605.2,XM_011545128.2,XM_011545123.2,XM_011545126.2,XM_017017956.1	Known_gene	16	8.85	1.47	6.3	15.1	8.17	41.29	30.68	30.87
55144	2.55	12.212	2.48788891625297	0	0	LRRC8D	BGI_novel_T002115,XM_017001599.1,BGI_novel_T002114,XM_017001602.1,XM_017001600.1,NM_001134479.1,NM_018103.4,XM_011541689.1,XM_017001601.1	Known_gene	9	1.38	4.75	1.52	9.54	16.61	10.5	10.78	13.63
55200	1.116	3.59	2.16088143914397	2.7069875590839e-61	8.13052056513457e-61	PLEKHG6	NM_018173.3,XM_017019555.1,BGI_novel_T008329,BGI_novel_T008330,NM_001144857.1,XM_011520967.2,NM_001144856.1,XM_005253704.4,XM_006718985.3	Known_gene	9	0.57	1.59	1.19	3.99	4.13	3.94	2.55	3.34
55366	1.686	7.634	2.23793536572181	5.5479477907668e-281	6.10812080650805e-281	LGR4	BGI_novel_T006595,NM_018490.2	Known_gene	2	2.9	1.67	0.49	10.71	4.63	10.6	4.68	7.55
55540	1.28	10.284	2.41589777208092	2.33815819023751e-168	3.78091594505829e-168	IL17RB	BGI_novel_T027363,XM_005265310.4,BGI_novel_T027361,XM_017006805.1,NM_018725.3,XM_017006806.1,XM_005265311.4,XM_017006804.1,XM_011533941.2,XM_017006807.1,BGI_novel_T027364,XM_005265312.4,BGI_novel_T027362	Known_gene	13	0.87	0	2.97	15.01	1.86	10.99	14.21	9.35
5567	5.8	40.41	2.76839034686035	0	0	PRKACB	NM_001242857.2,XM_005271018.4,XM_005271016.1,NM_001242861.2,XM_017001715.1,NM_001300915.1,BGI_novel_T002051,XM_005271017.3,BGI_novel_T002049,XM_017001720.1,XM_005271020.1,XM_017001718.1,XM_017001711.1,XM_017001719.1,BGI_novel_T002050,XM_017001710.1,XM_017001707.1,XM_017001706.1,NM_001300917.1,NM_001242858.2,XM_005271015.3,XM_006710758.1,XM_017001708.1,NM_001242860.2,XM_017001717.1,NM_207578.2,XM_017001714.1,NM_001242862.2,XM_017001712.1,BGI_novel_T002048,XM_017001713.1,XM_017001716.1,XM_005271019.1,NM_182948.3,NM_002731.3,XM_017001709.1,BGI_novel_T002047,NM_001242859.2,NM_001300916.1	Known_gene	39	12.21	0.31	4.88	39.07	31.19	47.34	38.28	46.17
5570	3.2	27.09	3.32681878454805	0	0	PKIB	XM_011535932.2,BGI_novel_T034396,BGI_novel_T034397,XM_011535937.2,XM_011535935.2,XM_011535936.1,BGI_novel_T034395,NM_001270395.1,NM_032471.5,NM_001270394.1,XM_011535933.2,XM_011535934.2,NM_181795.2,XM_011535930.2,XM_011535931.2,NM_181794.2,NM_001270393.1	Known_gene	17	6.35	2.44	0.81	34.52	21.25	15.87	18.17	45.64
55755	2.893	19.338	2.6362988558068	0	0	CDK5RAP2	XM_006717185.1,NM_001272039.1,NM_001011649.2,BGI_novel_T040394,XM_011518860.1,XM_017014921.1,BGI_novel_T040391,NM_018249.5,BGI_novel_T040390,XM_017014923.1,XM_006717182.1,BGI_novel_T040393,XM_017014922.1,BGI_novel_T040389,BGI_novel_T040392,XM_017014924.1	Known_gene	16	4.73	0.62	3.33	26.8	20.77	18.86	16.49	13.77
55852	3.726	17.122	2.1136676042707	0	0	TEX2	NM_001288733.1,NM_001288732.1,XM_011525000.1,XM_017024847.1,BGI_novel_T017343,NM_018469.4,BGI_novel_T017344,XM_011524999.1,XM_017024846.1,XM_011524998.1	Known_gene	10	3.46	2.91	4.81	13.28	27.01	15.09	16.63	13.6
55890	4.2	18.86	2.29510088667036	1.80915114024698e-280	1.99553614588148e-280	GPRC5C	XM_005257514.1,NM_022036.2,BGI_novel_T017551,NM_018653.3,XM_005257512.1,XM_017024856.1,XM_017024855.1	Known_gene	7	1.29	2.81	8.5	35.84	11.61	10.8	34.41	1.64
56242	1.283	6.726	2.2556001951581	7.87372703373605e-105	1.7119129599309e-104	ZNF253	BGI_novel_T019517,NM_021047.2	Known_gene	2	2.86	0	0.99	7.18	3.78	4.11	8.15	10.41
56256	2.75	11.436	2.07673639611596	3.20574118145931e-141	5.80115978206197e-141	SERTAD4	NM_019605.3,BGI_novel_T003848,XM_005273193.4	Known_gene	3	3.2	2.88	2.17	14.7	7.42	7.82	8.84	18.4
563	24.846	5415.062	7.62300801627923	0	0	AZGP1	NM_001185.3	Known_gene	1	3.12	16.33	55.09	4455.64	4228.96	5754.62	6054.17	6581.92
56477	1.51	40.738	4.67976435306621	0	0	CCL28	NM_001301873.1,BGI_novel_T031350,BGI_novel_T031349,NM_148672.3,NM_001301874.1,NM_001301875.1	Known_gene	6	2.04	0	2.49	30.17	27.06	22.62	52	71.84
5652	2.6	41.46	4.12907472937617	0	0	PRSS8	NM_002773.4	Known_gene	1	0.12	5.42	2.26	40.34	17	59.88	73.74	16.34
56913	1.96	9.054	2.05647180554374	0	0	C1GALT1	XM_011515455.2,XM_005249812.1,XM_017012444.1,BGI_novel_T035388,XM_011515456.2,XM_017012445.1,XM_017012442.1,NM_020156.4,XM_011515453.2,XM_017012443.1,XM_017012447.1,XM_017012448.1,XM_017012446.1,XM_017012449.1	Known_gene	14	3.73	0	2.15	9.85	6.8	8.06	6.22	14.34
56994	3.836	22.264	2.60727225994642	5.56119894810297e-269	6.38258240822414e-269	CHPT1	NM_020244.2,XM_011538575.1,XM_011538574.1,BGI_novel_T009719,BGI_novel_T009718	Known_gene	5	5.21	3.78	2.52	26.66	23.65	16.21	14.85	29.95
57142	49.33	246.45	2.29326026778144	0	0	RTN4	NM_020532.4,NM_001321904.1,NM_207521.1,XM_017004518.1,NM_153828.2,NM_001321859.1,NM_207520.1,XM_005264434.3,NM_001321861.1,NM_001321863.1,NM_001321862.1,XM_017004519.1,NM_007008.2,NM_001321860.1	Known_gene	14	57.14	50.93	39.92	170.11	210.33	234.93	223.29	393.59
57180	1.833	26.398	3.38524647039171	0	0	ACTR3B	BGI_novel_T037349,NM_001040135.2,XM_011516426.2,XM_017012461.1,BGI_novel_T037347,XM_011516425.2,NM_020445.5,XM_006716066.1,XM_017012464.1,XM_017012462.1,XM_017012465.1,XM_011516427.1,XM_017012463.1,XM_017012460.1,BGI_novel_T037346,BGI_novel_T037350,XM_006716067.3,BGI_novel_T037348,BGI_novel_T037351,XM_006716065.2	Known_gene	20	2.66	0.12	2.72	13.36	11.35	30.35	31.25	45.68
57211	1.006	5.866	2.52776855790347	0	0	ADGRG6	NM_001032395.2,XM_006715517.2,XM_017011085.1,BGI_novel_T034603,XM_006715518.2,NM_020455.5,XM_006715516.2,NM_198569.2,BGI_novel_T034602,XM_011535964.1,NM_001032394.2,XM_005267061.3	Known_gene	12	0.91	0.9	1.21	3.63	9.39	7.16	3.55	5.6
57222	3.033	15.676	2.18029712967362	1.23433969761311e-291	1.32410860524531e-291	ERGIC1	XM_011534598.2,XM_006714892.1,BGI_novel_T032647,XM_011534597.1,BGI_novel_T032648,BGI_novel_T032646,XM_017009654.1,NM_001031711.2,XM_017009655.1	Known_gene	9	2.46	0	6.64	21.74	13.79	16.38	18.13	8.34
57412	1.466	6.616	2.06651547499451	1.49893567381564e-97	3.40216785199986e-97	AS3MT	NM_020682.3,BGI_novel_T005773,BGI_novel_T005774	Known_gene	3	2.62	0.04	1.74	4.68	8.7	4.05	6.5	9.15
57447	112.803	577.024	2.20822532478408	0	0	NDRG2	XM_017021489.1,XM_017021481.1,NM_001282213.1,XM_017021480.1,NM_016250.2,XM_011537002.1,XM_017021491.1,XM_017021486.1,XM_011536999.1,NM_201540.1,NM_001282215.1,NM_001320329.1,NM_201539.1,XM_017021492.1,XM_017021490.1,NM_001282211.1,NM_201535.1,XM_011536996.2,XM_017021497.1,XM_011537001.1,NM_001282216.1,NM_001282214.1,NM_201541.1,NM_201537.1,BGI_novel_T011358,XM_017021493.1,NM_201538.1,XM_017021485.1,XM_017021484.1,XM_017021487.1,XM_011536998.1,NM_001282212.1,XM_017021495.1,XM_017021488.1,XM_017021494.1,NM_201536.1,XM_017021496.1,XM_011536997.1,XM_017021482.1,XM_017021483.1	Known_gene	40	106.05	38.74	193.62	494.06	437.17	670.82	725.33	557.74
57552	4.816	29.544	2.49900070466102	0	0	NCEH1	NM_001146276.1,NM_020792.4,NM_001146277.1,NM_001146278.1	Known_gene	4	9.5	0.05	4.9	31.91	34.45	21.83	21.25	38.28
57669	3.293	39.498	3.32448610513749	0	0	EPB41L5	XM_006712651.1,XM_017004567.1,NM_001184937.1,XM_017004568.1,BGI_novel_T022503,NM_020909.3,XM_006712653.1,NM_001184938.2,NM_001184939.1,XM_006712652.1,XM_011511529.2	Known_gene	11	4	4.83	1.05	36.64	53.74	47.45	30.31	29.35
57758	1.316	8.584	2.61271745657765	0	0	SCUBE2	XM_005253033.4,XM_005253032.4,XM_017018082.1,XM_005253036.4,XM_011520248.2,XM_005253034.4,XM_011520246.2,XM_017018081.1,BGI_novel_T006410,XM_005253035.4,NM_001170690.1,XM_011520247.2,NM_020974.2,BGI_novel_T006411,XM_017018080.1,XM_005253037.4	Known_gene	16	2.13	0.3	1.52	4.95	12.6	6.79	13.31	5.27
5792	3.69	22.07	2.7685777164197	0	0	PTPRF	BGI_novel_T001560,XM_011541871.2,NM_002840.3,XM_017001945.1,XM_017001949.1,XM_005271080.3,BGI_novel_T001552,XM_011541872.2,XM_006710797.3,XM_006710795.3,XM_006710796.3,BGI_novel_T001557,BGI_novel_T001559,XM_005271079.3,XM_017001946.1,XM_017001950.1,XM_017001943.1,XM_006710801.3,BGI_novel_T001556,XM_011541873.2,BGI_novel_T001551,NM_130440.2,XM_006710800.3,XM_017001948.1,BGI_novel_T001554,XM_017001947.1,XM_017001944.1,XM_006710798.3,BGI_novel_T001558,BGI_novel_T001553,XM_017001942.1,XM_005271082.3,BGI_novel_T001555,BGI_novel_T001549,XM_005271081.3,BGI_novel_T001550,XM_006710799.3	Known_gene	37	2.34	6.06	2.67	24.2	15.32	25.58	24.1	21.15
5831	1.86	20.188	3.26287251365672	0	0	PYCR1	NM_006907.3,NM_153824.2,BGI_novel_T017839,NM_001282280.1,NM_001282281.1,XM_005256381.2,XM_017024909.1,NM_001282279.1,XM_011523584.2,XM_011523583.2,XM_011523585.2	Known_gene	11	2.44	0.06	3.08	29.54	12.4	14.66	31.5	12.84
5834	5.88	69.372	3.40517964231379	0	0	PYGB	NM_002862.3	Known_gene	1	3.29	2.81	11.54	90.01	47.04	44.38	123.44	41.99
5867	4.703	22.95	2.2258611927203	0	0	RAB4A	NM_004578.3,NM_001271998.1	Known_gene	2	7.59	2.24	4.28	25.23	15.46	15.16	20.08	38.82
6286	2.22	55.56	4.59549908390217	4.44405411991311e-249	5.40851647091498e-249	S100P	NM_005980.2	Known_gene	1	1.24	3.61	1.81	63.67	61.37	17.37	125.29	10.1
