ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
4681	29.74	2.596	-3.61228581432395	0	0	NBL1	NM_005380.7,NM_001204086.2,NM_001278166.1,NM_182744.3,NM_001278165.1,NM_001204084.2,NM_001278164.1,NM_001204085.1	Known_gene	8	19643229	19658456	chr1	+	15228	2166	31.56	5.08	61.06	22.22	28.78	2.57	2.6	2.26	5.55	0
4689	24.968	2.316	-3.56326488161742	0	0	NCF4	BGI_novel_T023957,XM_017028808.1,NM_000631.4,NM_013416.3	Known_gene	4	36860988	36878017	chr22	+	17030	1760	17.32	4.36	29.12	57.43	16.61	0.7	5.76	1.82	3.3	0
474344	31.3	6.62	-2.27685673311554	0	0	GIMAP6	NM_001244072.1,NM_001244071.1,NM_024711.5	Known_gene	3	150625375	150632648	chr7	-	7274	3913	22.55	17.05	41.28	39.87	35.75	2.75	14.24	7.66	7.45	1
4811	12.066	1.636	-2.93758821610429	0	0	NID1	BGI_novel_T004078,NM_002508.2,XM_011544195.2	Known_gene	3	235975683	236065181	chr1	-	89499	7737	18.82	1.64	18.15	3.25	18.47	1.61	3.89	0.42	1.14	1.12
4815	13.19	2.32	-2.70986618907419	1.00474520875677e-122	1.64492402532151e-122	NINJ2	NM_001294346.1,BGI_novel_T007875,NM_016533.5,NM_001294345.1	Known_gene	4	564296	663741	chr12	-	99446	1214	6.58	5.31	15.95	23.34	14.77	0.55	6.17	1.99	2.89	0
4818	15.148	1.512	-3.24794265068169	2.1267360565996e-107	3.78741235742169e-107	NKG7	NM_005601.3,XM_006723228.3,XM_005258955.3	Known_gene	3	51371616	51372706	chr19	-	1091	826	2.49	39.73	20.92	10.08	2.52	0.81	0	2.34	0.58	3.83
482	8.794	1.074	-2.7939220436853	2.61193272285805e-244	2.75805783917234e-244	ATP1B2	NM_001303263.1,NM_001678.4	Known_gene	2	7646627	7657771	chr17	+	11145	3378	8.33	9.64	6.98	11.6	7.42	0.53	1.99	0.81	0.94	1.1
4837	153.714	22.556	-2.89409150805415	0	0	NNMT	NM_006169.2	Known_gene	1	114295813	114312516	chr11	+	16704	1578	111.27	30.46	169.17	281.23	176.44	11.58	54.43	21.46	14.13	11.18
4854	5.674	1.162	-2.25885026272806	0	0	NOTCH3	NM_000435.2,BGI_novel_T017932,XM_005259924.4,BGI_novel_T017929,BGI_novel_T017930,BGI_novel_T017931	Known_gene	6	15159176	15201477	chr19	-	42302	8612	6.45	3.41	9.69	3.62	5.2	1.06	1.6	1.5	1.17	0.48
4907	10.098	1.472	-2.83338621661021	0	0	NT5E	NM_001204813.1,NM_002526.3	Known_gene	2	85449584	85495791	chr6	+	46208	4068	18.08	0.03	11.39	4.55	16.44	0.62	5.32	0.04	0.04	1.34
4922	18.484	2.106	-3.15412010322245	3.78602535294988e-231	4.1736309639829e-231	NTS	NM_006183.4	Known_gene	1	85874295	85882992	chr12	+	8698	1239	27.41	20.71	17.34	11.49	15.47	0.65	4.16	0	0.35	5.37
493869	7.522	1.762	-2.19567367959072	5.22365520727993e-220	5.94035403313615e-220	GPX8	BGI_novel_T028560,NM_001306198.1,NM_001306197.1,XM_006714631.2,NM_001306201.1,NM_001008397.3,BGI_novel_T028561	Known_gene	7	55160118	55167301	chr5	+	7184	3788	14.1	1.31	6.93	7.79	7.48	2.45	3	0.67	1.09	1.6
4940	7.04	1.202	-2.95105195244847	0	0	OAS3	BGI_novel_T009447,BGI_novel_T009449,XM_005253889.3,XM_017019363.1,BGI_novel_T009448,NM_006187.3	Known_gene	6	112938184	112974085	chr12	+	35902	6908	6.52	5.27	9.07	9.75	4.59	3.35	0	1.05	1.6	0.01
4969	22.204	3.098	-2.83402529649972	0	0	OGN	NM_033014.3,NM_024416.4,NM_014057.4	Known_gene	3	92383271	92404699	chr9	-	21429	3807	81.88	3.59	6.19	2.66	16.7	0.67	14.09	0.5	0.23	0
5010	64.116	6.096	-3.35496803794902	0	0	CLDN11	NM_005602.5,NM_001185056.1	Known_gene	2	170418865	170434691	chr3	+	15827	2761	90.18	44.76	44.91	25.73	115	2.07	12.62	4.43	3.37	7.99
50486	136.636	25.786	-2.53803501679846	0	0	G0S2	NM_015714.3	Known_gene	1	209675325	209676390	chr1	+	1066	963	100.46	30.65	328.5	114.14	109.43	13.79	43.11	28.74	15.25	28.04
5054	25.494	1.722	-4.01306027386098	0	0	SERPINE1	BGI_novel_T032974,NM_000602.4,XM_017012260.1	Known_gene	3	101127087	101139266	chr7	+	12180	3190	18.31	1.27	54.03	12.09	41.77	0.91	2.96	1.81	1.86	1.07
50807	15.764	3.986	-2.04421285793103	0	0	ASAP1	XM_017013469.1,BGI_novel_T034664,XM_006716563.3,BGI_novel_T034660,XM_006716566.1,XM_011517052.2,XM_017013468.1,NM_001247996.1,NM_018482.3,BGI_novel_T034665,XM_017013467.1,BGI_novel_T034663,XM_006716564.1,BGI_novel_T034661,XM_011517053.1,XM_005250925.1,XM_006716565.3,BGI_novel_T034662	Known_gene	18	130052104	130443887	chr8	-	391784	6351	21.37	2.4	16.12	8.94	29.99	1.35	5.73	3.78	3.57	5.5
50810	8.394	1.528	-2.36394649396043	9.54144752613699e-173	1.26952679971203e-172	HDGFRP3	BGI_novel_T012898,NM_016073.3,XM_006720554.3,BGI_novel_T012897	Known_gene	4	83112738	83208018	chr15	-	95281	3750	10.64	8.04	7.2	6.47	9.62	2.09	0.88	1.52	2.44	0.71
51063	38.182	3.622	-3.42753399352192	0	0	CALHM2	XM_017016308.1,BGI_novel_T005547,XM_017016309.1,BGI_novel_T005546,BGI_novel_T005548,XM_006717880.2,BGI_novel_T005550,BGI_novel_T005549,XM_011539848.2,NM_015916.4,XM_017016306.1,BGI_novel_T005552,XM_017016307.1,XM_006717883.2,BGI_novel_T005551,XM_006717884.3	Known_gene	16	103446785	103452419	chr10	-	5635	2568	26.41	1.58	83.54	33.93	45.45	4.45	6.87	3.09	2.77	0.93
51148	10.332	2.088	-2.42287949279821	1.98078773569823e-209	2.32867283423363e-209	CERCAM	XM_017014794.1,BGI_novel_T036203,XM_011518762.1,NM_001286760.1,BGI_novel_T036202,NM_016174.4,XM_011518763.2,XM_005252035.1	Known_gene	8	128405993	128437351	chr9	+	31359	3756	5.59	0.6	31.34	7.27	6.86	2.08	2.32	1.24	4.45	0.35
51162	45.814	9.94	-2.31117820466354	0	0	EGFL7	XM_011518767.1,XM_017014798.1,XM_017014796.1,XM_011518768.1,XM_011518766.1,XM_006717141.3,NM_016215.4,BGI_novel_T036467,BGI_novel_T036468,NM_201446.2,XM_017014795.1,XM_017014799.1,BGI_novel_T036466,XM_011518764.1,XM_011518765.1,XM_017014797.1,BGI_novel_T036465	Known_gene	17	136658856	136672678	chr9	+	13823	2665	22.23	0.2	139.2	31.91	35.53	4.52	11.32	5.61	22.83	5.42
51171	11.934	2.252	-2.60414546180483	6.68927398893098e-134	1.03649866733428e-133	HSD17B14	XM_005258969.3,NM_016246.2,XM_005258970.3	Known_gene	3	48813014	48836688	chr19	-	23675	1237	6.55	1.16	25.39	13.17	13.4	0.55	2.94	2.01	3.37	2.39
5118	73.456	7.522	-3.29733127592581	0	0	PCOLCE	BGI_novel_T032952,NM_002593.3,BGI_novel_T032953	Known_gene	3	100602259	100608175	chr7	+	5917	2532	96.01	12.59	182.74	38.86	37.08	6.23	18.92	4.73	3.4	4.33
5121	86.02	1.876	-5.73226344323631	0	0	PCP4	NM_006198.2	Known_gene	1	39867421	39929397	chr21	+	61977	556	42.43	167.72	20.25	175.45	24.25	6.3	0	0	3.08	0
51225	15.73	1.48	-3.50029210293081	0	0	ABI3	XM_017024721.1,XM_011524873.1,XM_005257429.2,NM_001135186.1,BGI_novel_T015868,BGI_novel_T015869,NM_016428.2	Known_gene	7	49210227	49223225	chr17	+	12999	2112	4.68	3.2	49.5	8.43	12.84	0.28	1.95	1.55	2.12	1.5
51226	7.192	1.708	-2.22988863295878	2.71671096506141e-47	7.50885487113429e-47	COPZ2	XM_011524874.2,NM_016429.3,BGI_novel_T015852	Known_gene	3	48026167	48038086	chr17	-	11920	923	9.96	0	7.27	13.09	5.64	0.23	4.77	2.19	1.35	0
51257	20.898	4.52	-2.07253317411319	1.16692684606238e-138	1.77638275572108e-138	MARCH2	XM_006722763.3,BGI_novel_T017667,NM_001005415.1,XM_017026854.1,NM_016496.4,NM_001005416.1,XM_011528046.2,XM_017026853.1,XM_011528047.2,BGI_novel_T017668	Known_gene	10	8413272	8439692	chr19	+	26421	2523	11.75	55.95	8.73	11.09	16.97	1.65	3.66	4.28	3.76	9.25
51320	5.504	1.388	-2.0069135657776	1.26029928879661e-154	1.80652761273857e-154	MEX3C	NM_016626.4	Known_gene	1	51174550	51197681	chr18	-	23132	4142	8.95	3.02	4.18	3.85	7.52	2.78	2.23	0.9	1.03	0
5136	24.066	1.65	-3.93897519454955	0	0	PDE1A	BGI_novel_T021378,XM_011511326.2,XM_017004296.1,XM_011511324.2,XM_017004298.1,XM_017004294.1,XM_011511325.2,XM_017004297.1,NM_001258314.1,NM_001003683.2,XM_017004302.1,NM_005019.4,XM_017004295.1,NM_001258312.1,XM_011511323.2,NM_001258313.1,XM_017004299.1,XM_017004301.1,XM_017004300.1	Known_gene	19	182140035	182523375	chr2	-	383341	6068	26.63	25.69	14.91	21.37	31.73	0.79	5.42	1.09	0.91	0.04
51372	36.254	9.18	-2.10801576092261	3.09935824540024e-93	6.02444505657532e-93	TMA7	NM_015933.4	Known_gene	1	48440276	48444129	chr3	+	3854	463	6.76	107.72	11.46	42.53	12.8	10.6	7.93	9.58	8.54	9.25
5138	13.96	3.31	-2.17338594231625	0	0	PDE2A	BGI_novel_T007118,BGI_novel_T007119,XM_011545096.2,NM_001146209.2,NM_001243784.1,XM_017017910.1,NM_002599.4,NM_001143839.3,XM_005274040.2	Known_gene	9	72576140	72674453	chr11	-	98314	4536	5.94	1.95	40.41	6.69	14.81	1.96	2.85	3.39	8.35	0
51450	10.532	1.726	-2.85388451080969	4.45025138660132e-97	8.45432365879674e-97	PRRX2	NM_016307.3,BGI_novel_T036273,XM_017014803.1	Known_gene	3	129665641	129722674	chr9	+	57034	1311	6.91	0.13	13.49	23.23	8.9	0.75	3.13	0	0.81	3.94
51466	25.864	1.968	-3.28895915534237	0	0	EVL	BGI_novel_T011624,XM_017021363.1,NM_016337.2,XM_011536828.2,BGI_novel_T011622,BGI_novel_T011626,BGI_novel_T011623,BGI_novel_T011625,XM_005267749.3,XM_017021364.1	Known_gene	10	99971454	100144336	chr14	+	172883	6935	20.89	30.06	27.42	25.77	25.18	3.79	2.52	1.73	1.71	0.09
51554	10.464	1.718	-2.65778883318147	1.76851933550871e-232	1.94532932087504e-232	ACKR4	NM_016557.3,NM_178445.2	Known_gene	2	132597237	132602644	chr3	+	5408	2508	24.5	0.28	5.52	9.11	12.91	1.36	2.5	2.45	1.59	0.69
5156	55.866	3.208	-4.12240643291832	0	0	PDGFRA	XM_005265743.1,XM_017008281.1,NM_006206.4,XM_017008282.1,XM_011534385.2,BGI_novel_T027106,XM_006714041.3,XM_017008280.1,BGI_novel_T027107,XM_006714039.3	Known_gene	10	54229097	54298245	chr4	+	69149	6803	96.13	2.85	36.7	34.3	109.35	2.78	9.33	2.52	0.79	0.62
5157	72.33	2.504	-4.9215636318165	0	0	PDGFRL	NM_006207.2	Known_gene	1	17576433	17643133	chr8	+	66701	1905	112.23	0.64	59.03	73.15	116.6	2.5	9.84	0.09	0.09	0
51661	21.922	5.154	-2.01812699007731	0	0	FKBP7	NM_001135212.1,BGI_novel_T021312,XM_011511349.2,XM_011511348.2,XM_005246638.4,BGI_novel_T021310,NM_181342.2,BGI_novel_T021311	Known_gene	8	178463664	178479878	chr2	-	16215	4268	31.32	8.76	14	21.71	33.82	6.95	6.8	0.53	3.2	8.29
51673	277.106	54.946	-2.4166246378808	0	0	TPPP3	NM_016140.3,NM_015964.3	Known_gene	2	67389807	67393535	chr16	-	3729	1151	422.09	176.19	448.58	209.06	129.61	106.44	40.73	86.97	40.41	0.18
5168	313.074	24.168	-3.71419396831537	0	0	ENPP2	XM_006716587.1,BGI_novel_T034560,BGI_novel_T034562,XM_006716585.1,NM_001040092.2,XM_017013571.1,NM_001130863.2,XM_017013572.1,XM_017013573.1,NM_006209.4,XM_006716584.1,XM_017013574.1,BGI_novel_T034561,XM_017013575.1	Known_gene	14	119557077	119673404	chr8	-	116328	3384	407.58	277.12	288.91	232.34	359.42	11	28.95	18.69	12.11	50.09
51690	123.996	33.166	-2.07584405388913	0	0	LSM7	XM_017026869.1,BGI_novel_T017456,NM_016199.2	Known_gene	3	2321521	2328615	chr19	-	7095	663	55.53	247.6	60.41	201.92	54.52	34.49	38.36	30.34	30.62	32.02
5175	240.38	61.736	-2.038561398906	0	0	PECAM1	XM_011524890.1,BGI_novel_T016140,XM_017024741.1,XM_005276880.1,BGI_novel_T016138,BGI_novel_T016137,XM_005276883.2,BGI_novel_T016141,XM_017024738.1,XM_017024740.1,XM_017024739.1,NM_000442.4,XM_005276882.1,BGI_novel_T016139,BGI_novel_T016142,XM_005276881.1,XM_011524889.2	Known_gene	17	64319091	64413844	chr17	-	94754	7196	129.52	89.06	339.15	270.54	373.63	27.81	114.4	52.41	66.11	47.95
5176	253.256	16.258	-4.02616928228881	0	0	SERPINF1	NM_002615.5,BGI_novel_T014686,XM_017024754.1	Known_gene	3	1761965	1777565	chr17	+	15601	1728	267.19	36.7	403.19	236.94	322.26	7.3	52.62	10.39	9.63	1.35
5212	48.204	4.818	-3.55279185126339	0	0	VIT	XM_017004328.1,NM_001177972.1,NM_053276.3,BGI_novel_T019756,XM_017004326.1,XM_017004325.1,XM_011532906.1,XM_011532905.1,NM_001177969.1,XM_017004327.1,NM_001177971.1,BGI_novel_T019757,NM_001177970.1	Known_gene	13	36696685	36814794	chr2	+	118110	2836	72.93	22.52	53.17	33.4	59	0.83	4.73	1.74	1.28	15.51
5228	12.4	2.41	-2.51445080903463	6.038779168123e-211	7.06069248632841e-211	PGF	NM_001293643.1,NM_001207012.1,BGI_novel_T011334,NM_002632.5	Known_gene	4	74941830	74955764	chr14	-	13935	1911	7.87	0.97	37.72	9.21	6.23	2.29	2.68	4.23	2.85	0
5243	14.98	1.71	-3.17669569379319	0	0	ABCB1	BGI_novel_T032724,NM_000927.4	Known_gene	2	87503532	87713412	chr7	-	209881	5269	18	1.33	18.43	6.89	30.25	0.05	3.14	3.23	2.13	0
5265	12.894	2.636	-2.34346843429629	1.0321998212702e-213	1.19778421885816e-213	SERPINA1	NM_001127703.1,NM_001127702.1,NM_001127707.1,NM_001127706.1,NM_001127705.1,NM_001127700.1,XM_017021370.1,NM_001127704.1,NM_001127701.1,NM_001002236.2,NM_000295.4,NM_001002235.2	Known_gene	12	94376747	94390692	chr14	-	13946	3532	7.06	0.07	16.51	30.23	10.6	0.7	2.87	1.73	4.14	3.74
5266	621.722	146.402	-2.1999599439494	0	0	PI3	NM_002638.3,BGI_novel_T022772	Known_gene	2	45174899	45176544	chr20	+	1646	554	7.15	1979.76	64.6	1045.98	11.12	27.3	7.68	15.78	17.87	663.38
5270	113.17	21.58	-2.58022392720635	0	0	SERPINE2	XM_017004331.1,XM_017004329.1,NM_001136528.1,NM_006216.3,NM_001136530.1,XM_017004332.1,XM_017004330.1,XM_005246641.2	Known_gene	8	223975048	224039319	chr2	-	64272	2259	104.41	5.34	148.13	171.09	136.88	3.52	15.6	7.28	3.68	77.82
5272	64.808	7.788	-3.02554005634425	0	0	SERPINB9	NM_004155.5,XM_017010943.1,XM_011514678.2,BGI_novel_T029866,XM_005249184.4,XM_017010942.1	Known_gene	6	2887229	2903512	chr6	-	16284	5033	100.01	72.3	24.07	70.79	56.87	4.77	17.88	5.6	3.89	6.8
5275	13.91	1.108	-3.34927954408519	0	0	SERPINB13	BGI_novel_T017258,NM_012397.3,BGI_novel_T017256,XM_005266707.3,XM_011526029.2,NM_001307923.1,BGI_novel_T017257	Known_gene	7	63587206	63599199	chr18	+	11994	3477	0.65	58.3	1.17	9.07	0.36	2.16	0.05	3.23	0	0.1
5311	8.548	1.386	-2.57270466128882	0	0	PKD2	BGI_novel_T027417,XM_011532028.2,BGI_novel_T027416,NM_000297.3,BGI_novel_T027418,BGI_novel_T027414,XM_011532030.2,BGI_novel_T027419,XM_011532029.1,BGI_novel_T027415	Known_gene	10	88007647	88077779	chr4	+	70133	5424	16.54	1.45	5.53	3.29	15.93	2.47	2.74	1.36	0.36	0
5327	40.884	6.64	-2.70821764467825	0	0	PLAT	NM_033011.3,NM_001319189.1,NM_000930.4	Known_gene	3	42174718	42207724	chr8	-	33007	3221	23.37	0.15	59.07	36.25	85.58	7.9	12.5	3.21	6.77	2.82
5328	27.37	4.062	-2.83853623640892	0	0	PLAU	NM_001319191.1,NM_002658.4,XM_011539866.2,NM_001145031.2	Known_gene	4	73909182	73917501	chr10	+	8320	2666	29.2	6.59	57.45	13.26	30.35	4.08	2.18	7.69	6.32	0.04
53405	9.726	1.422	-2.94421850912819	0	0	CLIC5	NM_001114086.1,NM_016929.4,XM_017010953.1,BGI_novel_T030532,BGI_novel_T030531,XM_011514694.2,BGI_novel_T030533,XM_011514692.2,BGI_novel_T030530,NM_001256023.1	Known_gene	10	45898451	46130016	chr6	-	231566	6255	14.07	21.82	2.98	7.27	2.49	0.97	0.28	2.79	0.03	3.04
5348	42.634	2.786	-4.14242579170844	5.24332893768219e-284	4.99097674194025e-284	FXYD1	XM_017026874.1,NM_001278717.1,NM_001278718.1,NM_005031.4,XM_017026875.1,NM_021902.3,XM_017026876.1	Known_gene	7	35137207	35143055	chr19	+	5849	748	45.43	27.6	58.69	49.61	31.84	0.73	7.32	0.57	0.33	4.98
5350	15.928	2.294	-2.83751725849471	0	0	PLN	NM_002667.4	Known_gene	1	118548263	118561715	chr6	+	13453	3021	19.35	6.56	7.38	20.04	26.31	2.93	3.88	3.73	0.93	0
5354	31.644	1.318	-4.63446179707683	0	0	PLP1	NM_001305004.1,NM_001128834.2,BGI_novel_T037322,NM_000533.4,NM_199478.2	Known_gene	5	103776506	103792619	chrX	+	16114	3140	61.88	21.42	26.34	27.46	21.12	3.69	1.79	0.43	0.68	0
5360	64.696	6.612	-3.3496247506021	0	0	PLTP	NM_182676.2,NM_006227.3,NM_001242921.1,NM_001242920.1	Known_gene	4	45898620	45912364	chr20	-	13745	2100	49.86	7.55	145.69	54.04	66.34	8.53	12.41	3.49	8.63	0
5362	4.86	1.118	-2.12927509628356	4.5483074457648e-267	4.52603105675181e-267	PLXNA2	BGI_novel_T003750,NM_025179.3,BGI_novel_T003752,BGI_novel_T003749,BGI_novel_T003751,XM_005273164.2,XM_005273165.3	Known_gene	7	208022242	208244384	chr1	-	222143	12583	5.4	2.76	6.49	4.04	5.61	0.98	1.05	0.7	1.24	1.62
5376	345.022	30.254	-3.58847534337915	0	0	PMP22	XM_017024776.1,NM_153322.2,NM_001281456.1,NM_000304.3,XM_017024775.1,BGI_novel_T015025,NM_153321.2,BGI_novel_T015024,NM_001281455.1	Known_gene	9	15229777	15265357	chr17	-	35581	2721	403.76	87.47	354.64	339.26	539.98	17.27	73.91	19.33	22.54	18.22
53827	223.44	20.042	-3.60634761746192	0	0	FXYD5	NM_144779.2,NM_001164605.1,NM_001320912.1,BGI_novel_T018238,NM_014164.5,NM_001320913.1	Known_gene	6	35154722	35169885	chr19	+	15164	1221	107.41	96.71	458	246.85	208.23	10.53	43.41	10.3	18.53	17.44
53831	4.844	1.224	-2.15725320938608	9.86503556427342e-59	2.45773373790644e-58	GPR84	XM_011538495.2,NM_020370.2	Known_gene	2	54362445	54365224	chr12	-	2780	2196	5.86	0.07	5.22	10.09	2.98	0.17	4.49	0	1.46	0
53947	5.85	1.046	-2.57030439971015	1.91621184261906e-116	3.25219043675811e-116	A4GALT	XM_005261648.3,NM_017436.5,XM_005261647.2,XM_011530233.2,XM_017028831.1,XM_006724265.3,NM_001318038.1,XM_005261646.4,XM_005261644.2,XM_006724266.3	Known_gene	10	42692115	42721301	chr22	-	29187	2443	2.89	0.06	17.97	5.21	3.12	0.83	1.22	1.06	2.12	0
5396	20.794	1.588	-3.79354998194721	0	0	PRRX1	XM_006711388.3,BGI_novel_T003243,NM_006902.4,NM_022716.3,BGI_novel_T003242	Known_gene	5	170662728	170739400	chr1	+	76673	4134	35.72	4.71	11.59	13.93	38.02	0.2	3.65	0.63	0.03	3.43
54	42.248	10.704	-2.0164523596266	0	0	ACP5	NM_001111036.2,NM_001611.4,XM_005259938.1,NM_001111035.2,XM_011528069.2,NM_001111034.2,NM_001322023.1	Known_gene	7	11574660	11579008	chr19	-	4349	1733	32.81	21.35	87.69	41.96	27.43	13.63	13.21	8.3	7.95	10.43
54210	11.126	1.67	-3.1115928712854	1.38080218405315e-236	1.50282103355612e-236	TREM1	NM_001242590.2,XM_011514697.1,XM_011514696.1,XM_017010956.1,XM_017010957.1,NM_018643.4,XM_006715117.3,NM_001242589.2	Known_gene	8	41267385	41286745	chr6	-	19361	5640	4.84	0	12.92	27.59	10.28	0.49	1.76	2.19	0	3.91
54331	22.788	3.714	-2.69856258129544	0	0	GNG2	NM_001243774.1,XM_017021376.1,NM_053064.4,BGI_novel_T011023,NM_001243773.1,XM_006720173.2,XM_017021377.1,XM_011536846.2	Known_gene	8	51847131	51969800	chr14	+	122670	4125	47.29	7.98	17.19	19.28	22.2	0.74	10.41	1.81	1.17	4.44
54360	24.278	4.712	-2.43849571867478	1.45886557742131e-190	1.82428586945541e-190	CYTL1	NM_018659.2,XM_017008299.1	Known_gene	2	5014586	5019470	chr4	-	4885	1116	5.19	20.47	51.91	16.47	27.35	5.3	12.01	1.71	2.96	1.58
54434	10.094	2.35	-2.02177078718128	0	0	SSH1	XM_017019492.1,BGI_novel_T009306,NM_001161331.1,BGI_novel_T009314,NM_001161330.1,XM_005268985.2,BGI_novel_T009308,XM_005268984.4,XM_017019493.1,BGI_novel_T009313,BGI_novel_T009305,BGI_novel_T009310,XM_011538501.2,XM_011538497.1,XM_017019494.1,BGI_novel_T009312,XM_011538499.1,BGI_novel_T009304,NM_018984.3,BGI_novel_T009311,XM_017019491.1,BGI_novel_T009309,XM_011538500.2,BGI_novel_T009307	Known_gene	24	108782690	108857606	chr12	-	74917	11171	15.48	7.78	9.75	4.91	12.55	1.7	2.5	2.45	2.25	2.85
54438	10.506	2.464	-2.33045017680131	0	0	GFOD1	NM_001242629.1,NM_018988.3,NM_001242628.1,XM_011514699.2,NM_001242630.1	Known_gene	5	13357830	13487637	chr6	-	129808	8022	8.45	14.7	4.88	6.93	17.57	1.45	3.08	2.37	2.13	3.29
54509	15.368	2.522	-2.65009147425576	0	0	RHOF	NM_019034.2	Known_gene	1	121777754	121793688	chr12	-	15935	2435	4.59	20.5	12.16	35.58	4.01	1.35	6.59	3.72	0.84	0.11
54510	17.9	4.178	-2.24257708081847	0	0	PCDH18	NM_001300828.1,XM_017008311.1,NM_019035.4,XM_006714239.3	Known_gene	4	137518918	137532530	chr4	-	13613	5958	42.9	0.16	12.6	13.08	20.76	0.67	12.7	1.57	1.22	4.73
54538	13.85	3.222	-2.16649260248852	0	0	ROBO4	NM_019055.5,XM_006718861.1,XM_011542875.1,BGI_novel_T007730,NM_001301088.1	Known_gene	5	124884218	124897935	chr11	-	13718	3837	6.72	1.7	38.24	11.45	11.14	2.03	6.07	3.37	4.59	0.05
54567	9.88	1.912	-3.15998988392457	0	0	DLL4	BGI_novel_T011981,NM_019074.3,BGI_novel_T011980,BGI_novel_T011979	Known_gene	4	40929333	40939720	chr15	+	10388	7489	12.72	1.61	22.97	3.03	9.07	1.98	0	2.13	4.87	0.58
54587	16.3	2.92	-2.60858607435339	0	0	MXRA8	BGI_novel_T000430,NM_001282584.1,XM_017001517.1,XM_017001516.1,NM_001282582.1,NM_001282585.1,BGI_novel_T000431,NM_032348.3,NM_001282583.1	Known_gene	9	1352689	1363541	chr1	-	10853	3639	13.17	1.41	43.26	11.54	12.12	5.16	1.58	1.67	4.44	1.75
54739	15.99	2.724	-2.59196567702422	0	0	XAF1	XM_017024780.1,NM_199139.2,XM_011523948.1,XM_011523949.2,NM_017523.3,XM_011523947.2,XM_011523945.2,XM_005256708.2,XM_005256706.4,BGI_novel_T014835,XM_011523946.2,BGI_novel_T014834	Known_gene	12	6755195	6775647	chr17	+	20453	4826	28.06	2.42	19.12	14.93	15.42	1.84	6.79	1.76	2.79	0.44
54810	11.696	1.808	-2.63873725421213	0	0	GIPC2	NM_001304725.1,NM_017655.5	Known_gene	2	78044962	78138449	chr1	+	93488	3844	3.33	16.7	2.8	21.33	14.32	2.26	0.06	2.23	1.15	3.34
54843	22.588	3.15	-2.51485772327164	0	0	SYTL2	NM_206930.3,XM_011545105.1,BGI_novel_T007266,NM_001289608.1,BGI_novel_T007269,BGI_novel_T007261,BGI_novel_T007273,XM_017017939.1,XM_011545107.2,XM_011545114.2,XM_017017938.1,NM_001162953.2,XM_017017937.1,XM_017017934.1,XM_005274066.1,XM_011545110.1,XM_011545108.1,XM_005274057.1,XM_005274062.2,NM_032943.4,BGI_novel_T007264,NM_206929.3,BGI_novel_T007270,BGI_novel_T007263,XM_017017933.1,NM_001162951.2,NM_001289609.1,XM_005274067.4,XM_011545109.2,BGI_novel_T007267,XM_005274061.1,XM_011545116.2,BGI_novel_T007260,XM_011545112.1,XM_017017935.1,BGI_novel_T007272,XM_011545115.1,XM_017017936.1,XM_011545106.1,BGI_novel_T007265,BGI_novel_T007262,XM_017017940.1,BGI_novel_T007274,BGI_novel_T007275,BGI_novel_T007268,XM_005274063.1,NM_001289610.1,NM_001162952.2,XM_005274060.1,BGI_novel_T007271	Known_gene	50	85694221	85811182	chr11	-	116962	8312	35.65	22.23	29.53	6.72	18.81	4.08	2.44	3.45	3.5	2.28
54974	4.752	1.254	-2.00652437255501	5.48857026222212e-97	1.04334512161299e-96	THG1L	XM_017009603.1,NM_001317826.1,NM_017872.4,BGI_novel_T029537,NM_001317824.1,NM_001317825.1	Known_gene	6	157731389	157741553	chr5	+	10165	2914	3.13	2.71	5.56	7.41	4.95	1.67	0.16	0.8	3.52	0.12
55022	17.702	3.266	-2.24093315068593	0	0	PID1	XM_017004404.1,NM_017933.4,XM_011511384.2,NM_001100818.1,XM_017004407.1,BGI_novel_T021880,XM_017004405.1,XM_017004406.1	Known_gene	8	229023973	229271364	chr2	-	247392	7753	23.38	3.35	16.61	18.36	26.81	1.69	6.06	2.98	1.81	3.79
55076	678.636	80.676	-2.80234159046472	0	0	TMEM45A	XM_017006715.1,XM_005247569.2,NM_018004.2	Known_gene	3	100492619	100577453	chr3	+	84835	1690	123.9	2824.17	56.78	324.77	63.56	50.4	32.71	220.44	81.95	17.88
55273	6.794	1.212	-2.50288072693737	3.64507288001257e-104	6.62850433792709e-104	TMEM100	XM_017024816.1,XM_017024814.1,XM_017024815.1,BGI_novel_T015950,NM_018286.2,NM_001099640.1	Known_gene	6	55719627	55732121	chr17	-	12495	3610	13.72	1.44	3.87	4.83	10.11	0.64	3	0.89	1.53	0
55281	26.96	4.2	-2.78535935959072	0	0	TMEM140	NM_018295.4	Known_gene	1	135148014	135166215	chr7	+	18202	2055	22.95	0.92	58.96	22.1	29.87	2	11.05	5.61	2.34	0
