ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
4015	10.696	1.104	-3.23651804312496	0	0	LOX	NM_002317.6,NM_001317073.1,NM_001178102.2	Known_gene	3	122063195	122078501	chr5	-	15307	5318	17.96	0.21	10.71	4.03	20.57	1.31	3.32	0.02	0.87	0
4017	7.36	1.806	-2.44092719670079	3.89135304219961e-243	4.12930491912949e-243	LOXL2	BGI_novel_T033813,BGI_novel_T033812,NM_002318.2,BGI_novel_T033814	Known_gene	4	23296897	23404209	chr8	-	107313	3810	7.51	0.91	20.57	1.34	6.47	0.99	1.64	0.15	1.69	4.56
4033	15.326	1.634	-3.07254869355468	0	0	LRMP	XM_011520669.2,XM_011520667.1,BGI_novel_T008206,BGI_novel_T008200,BGI_novel_T008203,BGI_novel_T008204,XM_005253370.3,XM_005253372.2,XM_017019300.1,NM_006152.3,NM_001204126.1,BGI_novel_T008207,XM_011520670.1,BGI_novel_T008202,BGI_novel_T008205,BGI_novel_T008209,BGI_novel_T008201,BGI_novel_T008208,XM_005253374.3,XM_011520668.2,NM_001204127.1,XM_017019302.1,XM_017019301.1,XM_006719076.2	Known_gene	24	25052101	25108335	chr12	+	56235	3077	7.38	41.81	9.17	11.14	7.13	0.28	4.75	1.73	1.41	0
4035	7.866	1.352	-2.85385840561214	0	0	LRP1	XM_017019303.1,BGI_novel_T008825,BGI_novel_T008824,NM_002332.2,BGI_novel_T008823	Known_gene	5	57128401	57214515	chr12	+	86115	16331	8.13	0.7	17.81	3.46	9.23	1.46	1.65	2.78	0.56	0.31
4046	71.064	13.294	-2.54105187873422	0	0	LSP1	BGI_novel_T005978,NM_001289005.1,NM_001013253.1,NM_001013255.1,NM_002339.2,NM_001013254.1,BGI_novel_T005979,NM_001242932.1	Known_gene	8	1852970	1892263	chr11	+	39294	2033	82.91	19.34	153.49	47.21	52.37	13.54	18.52	16.43	12.05	5.93
4050	23.656	1.686	-3.7501871853432	6.1369029620606e-212	7.15822583057812e-212	LTB	NM_002341.1,NM_009588.1	Known_gene	2	31580558	31582425	chr6	-	1868	894	2.02	74.88	21.66	19.49	0.23	0.77	0	1.06	0.74	5.86
4052	36.872	8.136	-2.17275185139863	0	0	LTBP1	XM_011532862.2,NM_206943.2,NM_001166264.1,XM_011532857.2,BGI_novel_T019738,XM_017004109.1,XM_011532860.2,XM_011532858.2,NM_000627.3,BGI_novel_T019739,BGI_novel_T019737,XM_005264317.3,XM_017004110.1,NM_001166266.1,XM_011532859.2,XM_017004108.1,XM_011532861.2,XM_011532853.2,NM_001166265.1,XM_005264318.3,XM_011532856.2,XM_011532855.2	Known_gene	22	32947129	33399509	chr2	+	452381	6329	75.54	12.27	35.47	21.05	40.03	8.09	12.31	6.4	4.59	9.29
4056	28.632	3.482	-3.20131948076201	6.493653468104e-187	8.22937042338668e-187	LTC4S	NM_145867.1,BGI_novel_T029775	Known_gene	2	179793985	179796512	chr5	+	2528	667	12.85	21.27	51.06	48.79	9.19	2.5	5.23	2.71	5.51	1.46
4057	1.91	73.13	5.11915010660567	0	0	LTF	NM_001321122.1,NM_001199149.1,NM_002343.5,NM_001321121.1	Known_gene	4	46436005	46485234	chr3	-	49230	2852	1.15	0.04	6.14	0	2.22	9.77	3.19	19.04	43.28	290.37
4060	1507.64	38.476	-5.36693496269103	0	0	LUM	NM_002345.3	Known_gene	1	91103455	91111765	chr12	-	8311	2116	3000.34	565.24	871.61	2065.16	1035.85	30.59	106.1	3.85	5.9	45.94
4070	79.952	556.8	2.91793075910387	0	0	TACSTD2	NM_002353.2	Known_gene	1	58575423	58577494	chr1	-	2072	2072	20.92	223.3	68.47	67.5	19.57	796.3	450.16	629.76	493.97	413.81
4094	10.722	1.1	-3.25429812510459	0	0	MAF	XM_017023234.1,NM_001031804.2,XM_017023235.1,XM_017023233.1,NM_005360.4	Known_gene	5	79568021	79600725	chr16	-	32705	13518	19.39	6.52	3.57	7.99	16.14	0.75	1.51	2.05	0.18	1.01
411	4.99	1.514	-2.07236678895664	1.75234895748484e-184	2.23617351384908e-184	ARSB	BGI_novel_T028737,XM_011543390.1,NM_000046.3,XM_011543391.2,XM_011543392.2,NM_198709.2,XM_017009471.1,XM_011543393.1	Known_gene	8	78777209	78986534	chr5	-	209326	6104	5.15	3.13	4.41	7.32	4.94	2.15	2.59	0.27	1.48	1.08
4121	25.96	3.496	-2.94274274939154	0	0	MAN1A1	XM_005266986.4,BGI_novel_T031080,BGI_novel_T031079,XM_011535834.2,NM_005907.3,XM_011535833.2	Known_gene	6	119177201	119350619	chr6	-	173419	5156	58.2	4.88	16.71	11.37	38.64	3.75	3.18	3.54	2.22	4.79
4129	26.28	5.426	-2.2997567019636	0	0	MAOB	BGI_novel_T036881,NM_000898.4,BGI_novel_T036880,XM_005272608.3,XM_017029523.1,BGI_novel_T036882,BGI_novel_T036879,XM_017029524.1	Known_gene	8	43766610	43882475	chrX	-	115866	2745	42.58	22.8	36.88	14.14	15	12.26	9.26	1.07	4.51	0.03
4131	58.464	5.752	-3.310556268037	0	0	MAP1B	BGI_novel_T028674,NM_001324255.1,NM_005909.4	Known_gene	3	72107268	72209773	chr5	+	102506	12064	66.92	66.01	27.59	60.33	71.47	2.72	13.52	4.44	1.56	6.52
4133	1.792	9.66	2.39567784809653	0	0	MAP2	XM_017004117.1,XM_011511193.1,XM_017004120.1,XM_011511197.2,XM_011511186.1,NM_031845.2,NM_002374.3,XM_011511188.1,XM_017004128.1,XM_017004115.1,NM_031847.2,BGI_novel_T021690,XM_017004114.1,XM_011511191.1,XM_017004132.1,XM_017004133.1,XM_005246566.1,XM_005246565.1,XM_011511195.1,XM_017004135.1,XM_017004124.1,XM_011511196.2,XM_017004134.1,XM_017004139.1,XM_017004113.1,XM_011511187.1,XM_017004119.1,NM_001039538.1,XM_017004122.1,XM_017004121.1,XM_017004136.1,BGI_novel_T021688,XM_017004140.1,XM_011511190.1,XM_017004111.1,XM_017004137.1,XM_017004138.1,XM_005246555.1,XM_017004123.1,XM_017004116.1,XM_017004127.1,XM_006712532.1,BGI_novel_T021689,XM_011511192.1,XM_017004126.1,XM_017004130.1,XM_017004125.1,XM_017004131.1,XM_017004118.1,XM_017004129.1,XM_017004112.1	Known_gene	51	209424047	209734118	chr2	+	310072	10082	3.86	0.37	2.15	0.5	2.08	12.16	10.06	10	10.37	5.71
4162	21.572	3.02	-2.91134513944528	0	0	MCAM	BGI_novel_T007658,XM_017017762.1,XM_017017759.1,BGI_novel_T007660,XM_017017760.1,BGI_novel_T007657,XM_017017761.1,BGI_novel_T007659,NM_006500.2	Known_gene	9	119308524	119317132	chr11	-	8609	3332	17.89	7.15	39.41	15.74	27.67	3.13	4.56	1.55	3.02	2.84
4179	56.814	259.788	2.12851576598804	0	0	CD46	XM_017001308.1,XM_017001310.1,NM_172351.2,XM_017001309.1,NM_172353.2,NM_172359.2,NM_002389.4,XM_011509563.1,NM_172352.2,NM_172350.2,XM_011509564.1,NM_153826.3,NM_172361.2	Known_gene	13	207752038	207795516	chr1	+	43479	3393	77.45	23.86	67.35	34.23	81.18	222.59	210.13	263.14	277.75	325.33
4208	21.122	4.384	-2.40740106877985	0	0	MEF2C	XM_011543396.2,NM_001193348.1,XM_017009479.1,XM_017009475.1,NM_001193350.1,BGI_novel_T028818,XM_017009482.1,XM_017009483.1,NM_001193349.1,BGI_novel_T028816,XM_017009481.1,XM_011543397.2,XM_017009476.1,XM_005248511.2,NM_002397.4,XM_017009477.1,XM_006714619.2,BGI_novel_T028817,XM_006714625.3,XM_011543400.1,XM_017009480.1,XM_011543401.1,XM_017009478.1,BGI_novel_T028815,BGI_novel_T028814,NM_001308002.1,NM_001193347.1,NM_001131005.2	Known_gene	28	88718241	88904105	chr5	-	185865	6439	24.43	7.82	22.26	16.1	35	1.51	11.79	2.64	3.51	2.47
4211	82.404	13.104	-2.6752327921477	0	0	MEIS1	XM_017004146.1,NM_002398.2,XM_017004145.1,XM_017004143.1,XM_005264323.2,XM_017004141.1,XM_005264321.2,XM_005264324.4,XM_005264325.4,XM_017004144.1,XM_005264322.2,XM_017004142.1,BGI_novel_T020039	Known_gene	13	66435125	66572765	chr2	+	137641	4274	135.89	81.16	29.47	61.6	103.9	17.97	12.08	14.09	4.62	16.76
4215	12.36	2.9	-2.17797131645984	0	0	MAP3K3	BGI_novel_T016101,XM_005257377.3,XM_005257378.2,NM_203351.1,BGI_novel_T016099,BGI_novel_T016097,NM_002401.3,XM_005257376.3,BGI_novel_T016100,BGI_novel_T016098	Known_gene	10	63621079	63696310	chr17	+	75232	7613	10.91	2.03	20.38	8.63	19.85	4.28	2.18	3.84	3.6	0.6
4237	145.472	19.066	-3.03317340853573	0	0	MFAP2	XM_011541476.2,NM_017459.2,NM_001135247.1,NM_001135248.1,NM_002403.3	Known_gene	5	16974502	16981649	chr1	-	7148	1710	213.93	14.01	217.13	151.75	130.54	19.35	55.77	4.92	9.41	5.88
4239	542.722	15.758	-5.19971115609182	0	0	MFAP4	NM_001198695.1,NM_002404.2	Known_gene	2	19383442	19387219	chr17	-	3778	1961	920.48	23.21	831.6	423.75	514.57	15.44	42.36	1.98	7.83	11.18
4242	23.138	5.288	-2.14732133165901	0	0	MFNG	BGI_novel_T023975,BGI_novel_T023973,NM_002405.3,BGI_novel_T023974,NM_001166343.1,BGI_novel_T023972	Known_gene	6	37469063	37486440	chr22	-	17378	2136	7.64	2.84	66.2	13.21	25.8	0.24	5.2	7.58	13.42	0
4250	77.028	50972.762	9.29491085571516	0	0	SCGB2A2	NM_002411.3,XM_005274005.3	Known_gene	2	62270130	62273160	chr11	+	3031	509	27.06	84.07	209.13	0	64.88	57276.37	20304.61	58157.79	69661.3	49463.74
4267	382.28	60.966	-2.7683340997293	0	0	CD99	NM_001321370.1,BGI_novel_T037751,NM_001321368.1,BGI_novel_T036626,NM_002414.4,NM_001321367.1,NM_001321369.1,NM_001122898.2	Known_gene	8	2609355	2741309	chrY	+	131955	3785	260.09	185.64	605.69	469.27	390.71	36.39	101.98	49.76	82.15	34.55
4313	119.274	12.092	-3.3986306233271	0	0	MMP2	BGI_novel_T013968,BGI_novel_T013965,NM_001302510.1,NM_001127891.2,BGI_novel_T013964,NM_001302509.1,BGI_novel_T013967,NM_004530.5,BGI_novel_T013963,BGI_novel_T013966,NM_001302508.1	Known_gene	11	55478830	55506691	chr16	+	27862	4325	126.62	9.1	281.24	66.84	112.57	6.52	36.65	5.62	1.91	9.76
4321	9.984	1.266	-3.17707193451534	5.0745563212575e-230	5.62048545273842e-230	MMP12	NM_002426.5	Known_gene	1	102862729	102875034	chr11	-	12306	1881	6.83	0.06	3.16	38.46	1.41	0.18	4.73	0	1.42	0
4327	41.906	6.876	-3.0221772980566	0	0	MMP19	NM_002429.5,NM_001272101.1,BGI_novel_T008740,XM_017019308.1,BGI_novel_T008739,XM_017019309.1,XM_006719401.3,XM_011538359.1,BGI_novel_T008737,BGI_novel_T008738	Known_gene	10	55835430	55842983	chr12	-	7554	3884	63.64	1.89	60	43.78	40.22	7.18	20.6	3.21	3.39	0
4332	18.076	2.662	-2.74270734243126	6.34139878495359e-270	6.25703494714464e-270	MNDA	BGI_novel_T003063,NM_002432.1,BGI_novel_T003064	Known_gene	3	158802234	158849480	chr1	+	47247	1793	22.81	24.28	9.58	19.8	13.91	2.3	6.04	0.82	1.42	2.73
4337	9.106	1.128	-3.28784609519532	0	0	MOCS1	XM_011514632.2,BGI_novel_T030382,BGI_novel_T030383,NM_001075098.3,BGI_novel_T030378,XM_017010888.1,XM_011514634.2,NM_005943.5,BGI_novel_T030376,BGI_novel_T030377,XM_011514633.2,BGI_novel_T030380,BGI_novel_T030379,BGI_novel_T030381	Known_gene	14	39902881	39934551	chr6	-	31671	5350	9.44	0.14	20.02	5.47	10.46	1.27	2.03	0.67	1.67	0
439921	38.044	4.318	-3.1695560472017	0	0	MXRA7	XM_005257382.2,XM_005257384.2,BGI_novel_T016405,XM_011524830.1,NM_001008528.2,BGI_novel_T016404,NM_198530.3,NM_001008529.2,XM_005257383.2	Known_gene	9	76673650	76711005	chr17	-	37356	4687	43.14	25.23	25.21	51.28	45.36	4.02	0.85	4.93	3.09	8.7
4495	41.694	206.446	2.07322056598323	0	0	MT1G	NM_001301267.1,NM_005950.2	Known_gene	2	56666735	56668065	chr16	-	1331	405	3.7	12.74	131.52	40.84	19.67	230.31	81.13	101.67	617.61	1.51
4499	198.372	32.38	-2.82865968628643	0	0	MT1M	BGI_novel_T013979,NM_176870.2	Known_gene	2	56632622	56633986	chr16	+	1365	785	57.03	83.33	363.09	254.84	233.57	24.8	23.36	28.59	82.76	2.39
4600	18.862	2.618	-2.96546597906182	0	0	MX2	BGI_novel_T023356,XM_011529571.1,XM_005260984.1,XM_011529572.1,XM_005260983.4,BGI_novel_T023354,XM_011529574.2,BGI_novel_T023355,NM_002463.1,BGI_novel_T023357,XM_011529573.1,BGI_novel_T023353	Known_gene	12	41361986	41408943	chr21	+	46958	3783	32.63	18.05	19.55	11.55	12.53	0.4	5.16	0.61	2.43	4.49
4629	39.75	3.112	-3.70138165999249	0	0	MYH11	NM_002474.2,BGI_novel_T013535,BGI_novel_T013542,BGI_novel_T013545,BGI_novel_T013547,XM_017023250.1,NM_001040113.1,BGI_novel_T013544,BGI_novel_T013536,NM_001040114.1,BGI_novel_T013534,BGI_novel_T013539,BGI_novel_T013540,BGI_novel_T013537,BGI_novel_T013546,BGI_novel_T013548,NM_022844.2,BGI_novel_T013543,BGI_novel_T013541,BGI_novel_T013538,XM_011522502.2	Known_gene	21	15703135	15857706	chr16	-	154572	7716	26.32	52.42	48.27	39.03	32.71	1.36	6.61	1.71	1.84	4.04
4638	99.728	13.25	-2.89064307739646	0	0	MYLK	NM_001321309.1,XM_017006469.1,XM_017006473.1,NM_053032.2,BGI_novel_T025731,XM_017006470.1,NM_053028.3,XM_011512860.2,BGI_novel_T025730,XM_017006472.1,XM_017006471.1,XM_011512861.2,NM_053031.2,NM_053026.3,NM_053025.3,NM_053027.3	Known_gene	16	123612296	123884302	chr3	-	272007	7836	75.36	82.13	106.25	124.95	109.95	5.16	23.77	9.75	13.62	13.95
4646	9.132	43.174	2.04788958122025	0	0	MYO6	XM_005248719.3,XM_005248721.3,XM_005248724.3,BGI_novel_T030751,NM_004999.3,XM_005248720.3,BGI_novel_T030750,XM_017010899.1,XM_005248726.3,XM_005248722.3,NM_001300899.1	Known_gene	11	75747253	75919537	chr6	+	172285	10458	13.99	1.09	8.17	6.1	16.31	52.22	46.41	50.64	35.13	31.47
4680	5.46	463.838	6.28188078863205	0	0	CEACAM6	NM_002483.6,XM_011526990.1	Known_gene	2	41755421	41772211	chr19	+	16791	2601	0.31	1.06	19.08	1.49	5.36	674.85	486.88	453.87	211.96	491.63
4681	29.74	2.596	-3.61228581432395	0	0	NBL1	NM_005380.7,NM_001204086.2,NM_001278166.1,NM_182744.3,NM_001278165.1,NM_001204084.2,NM_001278164.1,NM_001204085.1	Known_gene	8	19643229	19658456	chr1	+	15228	2166	31.56	5.08	61.06	22.22	28.78	2.57	2.6	2.26	5.55	0
4689	24.968	2.316	-3.56326488161742	0	0	NCF4	BGI_novel_T023957,XM_017028808.1,NM_000631.4,NM_013416.3	Known_gene	4	36860988	36878017	chr22	+	17030	1760	17.32	4.36	29.12	57.43	16.61	0.7	5.76	1.82	3.3	0
474344	31.3	6.62	-2.27685673311554	0	0	GIMAP6	NM_001244072.1,NM_001244071.1,NM_024711.5	Known_gene	3	150625375	150632648	chr7	-	7274	3913	22.55	17.05	41.28	39.87	35.75	2.75	14.24	7.66	7.45	1
476	80.126	584.136	2.99117079324507	0	0	ATP1A1	XM_017001361.1,NM_001160234.1,BGI_novel_T002384,BGI_novel_T002385,NM_000701.7,NM_001160233.1,BGI_novel_T002383,XM_017001360.1	Known_gene	8	116373173	116404774	chr1	+	31602	6960	102.28	72.06	76.41	73.88	76	482.51	427.92	474.21	413.56	1122.48
481	68.834	1497.326	4.54488067512405	0	0	ATP1B1	NM_001677.3	Known_gene	1	169106709	169132722	chr1	+	26014	2200	102.56	148.15	13.29	47.39	32.78	1277.87	2044.16	1139.47	1006.38	2018.75
4811	12.066	1.636	-2.93758821610429	0	0	NID1	BGI_novel_T004078,NM_002508.2,XM_011544195.2	Known_gene	3	235975683	236065181	chr1	-	89499	7737	18.82	1.64	18.15	3.25	18.47	1.61	3.89	0.42	1.14	1.12
4815	13.19	2.32	-2.70986618907419	1.00474520875677e-122	1.64492402532151e-122	NINJ2	NM_001294346.1,BGI_novel_T007875,NM_016533.5,NM_001294345.1	Known_gene	4	564296	663741	chr12	-	99446	1214	6.58	5.31	15.95	23.34	14.77	0.55	6.17	1.99	2.89	0
4818	15.148	1.512	-3.24794265068169	2.1267360565996e-107	3.78741235742169e-107	NKG7	NM_005601.3,XM_006723228.3,XM_005258955.3	Known_gene	3	51371616	51372706	chr19	-	1091	826	2.49	39.73	20.92	10.08	2.52	0.81	0	2.34	0.58	3.83
482	8.794	1.074	-2.7939220436853	2.61193272285805e-244	2.75805783917234e-244	ATP1B2	NM_001303263.1,NM_001678.4	Known_gene	2	7646627	7657771	chr17	+	11145	3378	8.33	9.64	6.98	11.6	7.42	0.53	1.99	0.81	0.94	1.1
4837	153.714	22.556	-2.89409150805415	0	0	NNMT	NM_006169.2	Known_gene	1	114295813	114312516	chr11	+	16704	1578	111.27	30.46	169.17	281.23	176.44	11.58	54.43	21.46	14.13	11.18
4854	5.674	1.162	-2.25885026272806	0	0	NOTCH3	NM_000435.2,BGI_novel_T017932,XM_005259924.4,BGI_novel_T017929,BGI_novel_T017930,BGI_novel_T017931	Known_gene	6	15159176	15201477	chr19	-	42302	8612	6.45	3.41	9.69	3.62	5.2	1.06	1.6	1.5	1.17	0.48
4856	15.842	73.938	2.14504762066205	0	0	NOV	NM_002514.3	Known_gene	1	119416312	119424438	chr8	+	8127	2601	23.17	6.03	20.56	16.55	12.9	143.25	107.38	46.83	68.43	3.8
4886	4.724	93.002	4.39488364825796	0	0	NPY1R	XM_005263031.3,NM_000909.5,XM_011532010.2	Known_gene	3	163323962	163344847	chr4	-	20886	4396	4.4	6.99	2.15	1.46	8.62	20.37	52.57	130.06	150.37	111.64
489	2.76	25.798	3.19979706539677	0	0	ATP2A3	NM_174956.2,XM_017024693.1,XM_017024692.1,NM_174958.2,NM_174955.2,XM_011523884.2,NM_005173.3,XM_011523882.2,NM_174954.2,XM_011523889.1,BGI_novel_T014739,XM_011523892.2,XM_011523888.2,BGI_novel_T014740,NM_174953.2,NM_174957.2,XM_011523881.2,XM_011523885.1	Known_gene	18	3923868	3964464	chr17	-	40597	4885	2.99	0.43	7.39	0.94	2.05	17.07	13.03	49.19	34.38	15.32
4907	10.098	1.472	-2.83338621661021	0	0	NT5E	NM_001204813.1,NM_002526.3	Known_gene	2	85449584	85495791	chr6	+	46208	4068	18.08	0.03	11.39	4.55	16.44	0.62	5.32	0.04	0.04	1.34
4922	18.484	2.106	-3.15412010322245	3.78602535294988e-231	4.1736309639829e-231	NTS	NM_006183.4	Known_gene	1	85874295	85882992	chr12	+	8698	1239	27.41	20.71	17.34	11.49	15.47	0.65	4.16	0	0.35	5.37
493869	7.522	1.762	-2.19567367959072	5.22365520727993e-220	5.94035403313615e-220	GPX8	BGI_novel_T028560,NM_001306198.1,NM_001306197.1,XM_006714631.2,NM_001306201.1,NM_001008397.3,BGI_novel_T028561	Known_gene	7	55160118	55167301	chr5	+	7184	3788	14.1	1.31	6.93	7.79	7.48	2.45	3	0.67	1.09	1.6
4940	7.04	1.202	-2.95105195244847	0	0	OAS3	BGI_novel_T009447,BGI_novel_T009449,XM_005253889.3,XM_017019363.1,BGI_novel_T009448,NM_006187.3	Known_gene	6	112938184	112974085	chr12	+	35902	6908	6.52	5.27	9.07	9.75	4.59	3.35	0	1.05	1.6	0.01
4969	22.204	3.098	-2.83402529649972	0	0	OGN	NM_033014.3,NM_024416.4,NM_014057.4	Known_gene	3	92383271	92404699	chr9	-	21429	3807	81.88	3.59	6.19	2.66	16.7	0.67	14.09	0.5	0.23	0
5002	1.326	10.216	3.22277720061241	1.70522691791034e-161	2.36784391763552e-161	SLC22A18	NM_002555.5,NM_183233.2,XM_011520141.2,XM_011520142.2,NM_001315501.1,NM_001315502.1,BGI_novel_T006013	Known_gene	7	2899721	2925246	chr11	+	25526	1755	0.58	2.16	2.21	0.64	1.04	30.55	1.81	13.4	2.68	2.64
5010	64.116	6.096	-3.35496803794902	0	0	CLDN11	NM_005602.5,NM_001185056.1	Known_gene	2	170418865	170434691	chr3	+	15827	2761	90.18	44.76	44.91	25.73	115	2.07	12.62	4.43	3.37	7.99
5045	3.126	18.476	2.52866458668035	0	0	FURIN	NM_001289824.1,NM_002569.3,NM_001289823.1	Known_gene	3	90868592	90883458	chr15	+	14867	4345	2.63	2.24	5.98	2.1	2.68	31.4	12.62	16.17	25.25	6.94
50486	136.636	25.786	-2.53803501679846	0	0	G0S2	NM_015714.3	Known_gene	1	209675325	209676390	chr1	+	1066	963	100.46	30.65	328.5	114.14	109.43	13.79	43.11	28.74	15.25	28.04
5051	3.776	16.382	2.04876372504127	0	0	PAFAH2	XM_011541528.2,XM_017001390.1,XM_006710670.3,XM_017001392.1,XM_011541529.2,XM_017001391.1,NM_000437.3,XM_006710669.3	Known_gene	8	25959764	25998164	chr1	-	38401	3876	4	0.09	8.51	0.71	5.57	16.59	13.94	17.1	17.35	16.93
5054	25.494	1.722	-4.01306027386098	0	0	SERPINE1	BGI_novel_T032974,NM_000602.4,XM_017012260.1	Known_gene	3	101127087	101139266	chr7	+	12180	3190	18.31	1.27	54.03	12.09	41.77	0.91	2.96	1.81	1.86	1.07
50807	15.764	3.986	-2.04421285793103	0	0	ASAP1	XM_017013469.1,BGI_novel_T034664,XM_006716563.3,BGI_novel_T034660,XM_006716566.1,XM_011517052.2,XM_017013468.1,NM_001247996.1,NM_018482.3,BGI_novel_T034665,XM_017013467.1,BGI_novel_T034663,XM_006716564.1,BGI_novel_T034661,XM_011517053.1,XM_005250925.1,XM_006716565.3,BGI_novel_T034662	Known_gene	18	130052104	130443887	chr8	-	391784	6351	21.37	2.4	16.12	8.94	29.99	1.35	5.73	3.78	3.57	5.5
50810	8.394	1.528	-2.36394649396043	9.54144752613699e-173	1.26952679971203e-172	HDGFRP3	BGI_novel_T012898,NM_016073.3,XM_006720554.3,BGI_novel_T012897	Known_gene	4	83112738	83208018	chr15	-	95281	3750	10.64	8.04	7.2	6.47	9.62	2.09	0.88	1.52	2.44	0.71
51063	38.182	3.622	-3.42753399352192	0	0	CALHM2	XM_017016308.1,BGI_novel_T005547,XM_017016309.1,BGI_novel_T005546,BGI_novel_T005548,XM_006717880.2,BGI_novel_T005550,BGI_novel_T005549,XM_011539848.2,NM_015916.4,XM_017016306.1,BGI_novel_T005552,XM_017016307.1,XM_006717883.2,BGI_novel_T005551,XM_006717884.3	Known_gene	16	103446785	103452419	chr10	-	5635	2568	26.41	1.58	83.54	33.93	45.45	4.45	6.87	3.09	2.77	0.93
51148	10.332	2.088	-2.42287949279821	1.98078773569823e-209	2.32867283423363e-209	CERCAM	XM_017014794.1,BGI_novel_T036203,XM_011518762.1,NM_001286760.1,BGI_novel_T036202,NM_016174.4,XM_011518763.2,XM_005252035.1	Known_gene	8	128405993	128437351	chr9	+	31359	3756	5.59	0.6	31.34	7.27	6.86	2.08	2.32	1.24	4.45	0.35
51162	45.814	9.94	-2.31117820466354	0	0	EGFL7	XM_011518767.1,XM_017014798.1,XM_017014796.1,XM_011518768.1,XM_011518766.1,XM_006717141.3,NM_016215.4,BGI_novel_T036467,BGI_novel_T036468,NM_201446.2,XM_017014795.1,XM_017014799.1,BGI_novel_T036466,XM_011518764.1,XM_011518765.1,XM_017014797.1,BGI_novel_T036465	Known_gene	17	136658856	136672678	chr9	+	13823	2665	22.23	0.2	139.2	31.91	35.53	4.52	11.32	5.61	22.83	5.42
51171	11.934	2.252	-2.60414546180483	6.68927398893098e-134	1.03649866733428e-133	HSD17B14	XM_005258969.3,NM_016246.2,XM_005258970.3	Known_gene	3	48813014	48836688	chr19	-	23675	1237	6.55	1.16	25.39	13.17	13.4	0.55	2.94	2.01	3.37	2.39
5118	73.456	7.522	-3.29733127592581	0	0	PCOLCE	BGI_novel_T032952,NM_002593.3,BGI_novel_T032953	Known_gene	3	100602259	100608175	chr7	+	5917	2532	96.01	12.59	182.74	38.86	37.08	6.23	18.92	4.73	3.4	4.33
5121	86.02	1.876	-5.73226344323631	0	0	PCP4	NM_006198.2	Known_gene	1	39867421	39929397	chr21	+	61977	556	42.43	167.72	20.25	175.45	24.25	6.3	0	0	3.08	0
51225	15.73	1.48	-3.50029210293081	0	0	ABI3	XM_017024721.1,XM_011524873.1,XM_005257429.2,NM_001135186.1,BGI_novel_T015868,BGI_novel_T015869,NM_016428.2	Known_gene	7	49210227	49223225	chr17	+	12999	2112	4.68	3.2	49.5	8.43	12.84	0.28	1.95	1.55	2.12	1.5
51226	7.192	1.708	-2.22988863295878	2.71671096506141e-47	7.50885487113429e-47	COPZ2	XM_011524874.2,NM_016429.3,BGI_novel_T015852	Known_gene	3	48026167	48038086	chr17	-	11920	923	9.96	0	7.27	13.09	5.64	0.23	4.77	2.19	1.35	0
51257	20.898	4.52	-2.07253317411319	1.16692684606238e-138	1.77638275572108e-138	MARCH2	XM_006722763.3,BGI_novel_T017667,NM_001005415.1,XM_017026854.1,NM_016496.4,NM_001005416.1,XM_011528046.2,XM_017026853.1,XM_011528047.2,BGI_novel_T017668	Known_gene	10	8413272	8439692	chr19	+	26421	2523	11.75	55.95	8.73	11.09	16.97	1.65	3.66	4.28	3.76	9.25
5127	3.924	16.674	2.00777720884858	0	0	CDK16	XM_011543928.1,XM_017029570.1,XM_017029573.1,XM_011543925.2,XM_011543920.2,XM_017029571.1,XM_011543924.1,XM_011543926.1,NM_006201.4,XM_011543927.2,XM_011543922.1,XM_011543921.1,XM_011543923.1,BGI_novel_T036905,NM_033018.3,XM_017029572.1,NM_001170460.1,XM_017029569.1	Known_gene	18	47217881	47229997	chrX	+	12117	4198	3.91	0.04	9.64	2.41	3.62	24.76	9.44	15.57	24.53	9.07
51320	5.504	1.388	-2.0069135657776	1.26029928879661e-154	1.80652761273857e-154	MEX3C	NM_016626.4	Known_gene	1	51174550	51197681	chr18	-	23132	4142	8.95	3.02	4.18	3.85	7.52	2.78	2.23	0.9	1.03	0
51337	3.33	19.392	2.4191407388292	0	0	THEM6	NM_016647.2,XM_005250955.2	Known_gene	2	142727203	142736932	chr8	+	9730	2264	1.6	0.48	10.97	1.39	2.21	33.98	6.05	11.66	32.35	12.92
5136	24.066	1.65	-3.93897519454955	0	0	PDE1A	BGI_novel_T021378,XM_011511326.2,XM_017004296.1,XM_011511324.2,XM_017004298.1,XM_017004294.1,XM_011511325.2,XM_017004297.1,NM_001258314.1,NM_001003683.2,XM_017004302.1,NM_005019.4,XM_017004295.1,NM_001258312.1,XM_011511323.2,NM_001258313.1,XM_017004299.1,XM_017004301.1,XM_017004300.1	Known_gene	19	182140035	182523375	chr2	-	383341	6068	26.63	25.69	14.91	21.37	31.73	0.79	5.42	1.09	0.91	0.04
