ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
26996	1.004	31	4.88875522976467	0	0	GPR160	XM_011512678.2,XM_017006162.1,XM_005247347.3,XM_006713582.3,XM_017006163.1,BGI_novel_T026173,NM_014373.2,XM_005247346.3,XM_017006161.1	Known_gene	9	170037323	170085415	chr3	+	48093	2643	0.9	0.2	0.68	1.12	2.12	36.95	47.39	15.61	27.25	27.8
27075	20.638	99.628	2.22265408447625	0	0	TSPAN13	NM_014399.3	Known_gene	1	16753726	16784536	chr7	+	30811	1902	17.67	13.49	22.48	16.78	32.77	108.54	77.92	96.61	82.9	132.17
27199	2.252	36.13	3.98782378694608	0	0	OXGR1	XM_005254045.2,XM_005254043.3,BGI_novel_T010483,NM_080818.3,XM_011521077.2,XM_005254046.2,BGI_novel_T010484,XM_005254044.3	Known_gene	8	96985719	96995842	chr13	-	10124	3578	2.45	0	1.93	0	6.88	10.29	12.72	68.26	33.46	55.92
27250	91.88	497.914	2.49631350225898	0	0	PDCD4	BGI_novel_T005603,NM_014456.4,NM_001199492.1,BGI_novel_T005602,NM_145341.3	Known_gene	5	110871297	110902855	chr10	+	31559	4980	77.66	156.7	58.87	87.88	78.29	377.96	511.77	691.43	508.88	399.53
27293	1.03	11.472	3.44122273298525	4.65243316488764e-245	4.89595391263886e-245	SMPDL3B	XM_011541260.2,NM_001304579.1,XM_011541259.2,NM_014474.3,NM_001009568.2	Known_gene	5	27934955	27959157	chr1	+	24203	2636	0	0.12	2.21	0	2.82	9.03	14.67	4.21	9.53	19.92
27347	4.106	36.39	3.04699402736224	0	0	STK39	BGI_novel_T021158,BGI_novel_T021162,BGI_novel_T021163,XM_017003816.1,BGI_novel_T021159,BGI_novel_T021157,XM_017003814.1,XM_017003817.1,XM_005246465.2,BGI_novel_T021164,XM_017003815.1,BGI_novel_T021160,NM_013233.2,BGI_novel_T021161,XM_017003813.1,BGI_novel_T021156	Known_gene	16	167954020	168247595	chr2	-	293576	5599	4.61	8.5	1.2	3.63	2.59	23.61	30.8	46.1	27.53	53.91
2746	23.016	97.53	2.14536078563751	0	0	GLUD1	NM_001318906.1,NM_001318901.1,NM_001318904.1,NM_005271.4,NM_001318900.1,NM_001318905.1,NM_001318902.1	Known_gene	7	87050202	87095047	chr10	-	44846	3857	43.38	9.42	17.28	15.86	29.14	76.15	69.83	66.67	56.87	218.13
2788	1.246	6.442	2.30443173494514	6.75735603052308e-186	8.58790285539838e-186	GNG7	NM_052847.2,BGI_novel_T017466,XM_017026606.1,BGI_novel_T017467	Known_gene	4	2511219	2702748	chr19	-	191530	4356	0.47	0	3.04	2.55	0.17	2.33	3.83	7.99	11.31	6.75
2805	21.298	135.086	2.70467001963068	0	0	GOT1	BGI_novel_T005396,NM_002079.2	Known_gene	2	99396870	99430773	chr10	-	33904	2127	14.96	38.56	17.16	21.2	14.61	86.6	116.71	167.42	152.31	152.39
2820	3.126	24.538	2.95778364777624	0	0	GPD2	XM_011510977.2,NM_001083112.2,NM_000408.4,BGI_novel_T021037,XM_011510980.2,XM_017003830.1,XM_005246469.2,BGI_novel_T021036,XM_017003831.1,XM_011510978.2	Known_gene	10	156435290	156586403	chr2	+	151114	6029	4.47	1.3	2.48	1.79	5.59	22.63	16.34	27.99	28.48	27.25
283229	7.374	64.248	3.02251103561143	0	0	CRACR2B	XM_017017584.1,XM_017017598.1,XM_017017581.1,XM_017017586.1,XM_017017590.1,BGI_novel_T005961,XM_017017588.1,NM_173584.4,XM_017017596.1,BGI_novel_T005963,XM_017017583.1,XM_017017597.1,XM_017017594.1,BGI_novel_T005954,XM_011520011.1,XM_011520019.1,BGI_novel_T005964,BGI_novel_T005958,BGI_novel_T005955,XM_017017589.1,BGI_novel_T005956,BGI_novel_T005962,BGI_novel_T005959,XM_017017582.1,XM_017017599.1,XM_017017591.1,NM_001286606.1,XM_017017585.1,XM_017017595.1,XM_017017587.1,BGI_novel_T005957,XM_017017593.1,BGI_novel_T005960,XM_017017592.1	Known_gene	34	825558	831991	chr11	+	6434	3239	2.6	0.45	24.11	7.63	2.08	80.87	42.69	59.78	98.61	39.29
284252	3.764	16.894	2.23189329036485	5.73960102305157e-223	6.47654477231638e-223	KCTD1	NM_198991.3,BGI_novel_T016985,BGI_novel_T016986,NM_001258222.1,NM_001258221.1,XM_017025708.1,NM_001136205.2,NM_001142730.2	Known_gene	8	26454910	26741798	chr18	-	286889	3431	3.58	6.92	2.01	3.8	2.51	26.01	7.63	15.87	22.81	12.15
284348	2.06	10.13	2.54675564105057	7.24042667391229e-236	7.89184220254496e-236	LYPD5	XM_011526794.2,NM_001031749.2,NM_182573.2,BGI_novel_T018627,NM_001288763.1,BGI_novel_T018626,BGI_novel_T018624,BGI_novel_T018625	Known_gene	8	43784292	43827199	chr19	-	42908	3649	0	0.11	2.93	5.1	2.16	9.69	2.91	6.24	19.29	12.52
284390	1.02	5.302	2.20877148694888	3.88030459677951e-113	6.72077421362035e-113	ZNF763	BGI_novel_T017804,NM_001012753.1,BGI_novel_T017803	Known_gene	3	11964847	11980843	chr19	+	15997	3281	1.68	0.08	0.58	1.34	1.42	2.55	7.19	1.82	4.76	10.19
288	1.362	25.234	4.54537850738997	0	0	ANK3	BGI_novel_T004858,XM_017016116.1,XM_017016135.1,XM_017016149.1,XM_017016133.1,XM_017016150.1,BGI_novel_T004855,NM_001149.3,XM_017016117.1,BGI_novel_T004854,XM_017016129.1,XM_017016128.1,XM_017016119.1,XM_017016148.1,XM_017016110.1,XM_017016137.1,XM_017016144.1,XM_017016126.1,NM_020987.4,XM_017016146.1,XM_006717796.3,NM_001320874.1,XM_017016134.1,BGI_novel_T004853,XM_005269715.3,XM_017016140.1,XM_017016113.1,BGI_novel_T004856,XM_017016114.1,XM_017016123.1,XM_017016130.1,XM_017016111.1,XM_017016145.1,XM_006717802.3,XM_017016112.1,XM_017016143.1,XM_017016120.1,XM_017016136.1,BGI_novel_T004857,XM_017016138.1,XM_017016131.1,XM_017016124.1,XM_017016125.1,XM_017016121.1,XM_017016127.1,XM_011539709.2,XM_017016142.1,NM_001204403.1,XM_017016147.1,NM_001204404.1,XM_017016132.1,XM_017016118.1,XM_017016139.1,XM_017016122.1,XM_017016141.1,XM_011539708.2,XM_017016115.1	Known_gene	57	60026076	60733526	chr10	-	707451	17128	1.61	3.3	0.93	0.02	0.95	22.06	20.47	28.26	17.23	38.15
2886	2.468	29.642	3.92722636347177	0	0	GRB7	XM_017024538.1,XM_017024537.1,NM_001030002.2,NM_001242443.1,NM_001242442.1,XM_017024536.1,BGI_novel_T015549,NM_005310.3	Known_gene	8	39737909	39747285	chr17	+	9377	3381	0.56	9.78	1.65	0.23	0.12	36.73	16.06	32.31	46.79	16.32
2888	1.01	46.64	5.48674222845706	0	0	GRB14	XM_011511022.2,NM_004490.2,BGI_novel_T021124,NM_001303422.1,XM_017003899.1,BGI_novel_T021123	Known_gene	6	164492406	164621850	chr2	-	129445	3398	1.31	0	0.93	2.29	0.52	17.87	27.51	86.47	37.91	63.44
2891	1.248	13.638	3.33609520012508	0	0	GRIA2	BGI_novel_T027960,XM_017008114.1,XM_017008116.1,BGI_novel_T027961,XM_017008117.1,NM_000826.3,NM_001083619.1,XM_017008113.1,BGI_novel_T027958,XM_017008115.1,BGI_novel_T027959,NM_001083620.1	Known_gene	12	157205099	157366075	chr4	+	160977	8295	4.94	0.03	0.31	0.2	0.76	8.67	14.25	16.5	10.61	18.16
28983	1.798	30.096	4.43097825035156	0	0	TMPRSS11E	XM_011531896.2,NM_014058.3	Known_gene	2	68447449	68497604	chr4	+	50156	2136	0	8.36	0.63	0	0	11.51	54.3	48.97	22.32	13.38
28996	1.428	5.992	2.15199323024268	0	0	HIPK2	XM_017012069.1,XM_006715935.2,BGI_novel_T033322,XM_011516080.2,XM_011516079.2,NM_022740.4,XM_011516081.2,XM_011516077.2,BGI_novel_T033323,XM_011516078.2,NM_001113239.2	Known_gene	11	139561570	139777894	chr7	-	216325	17105	1.46	2.17	1.23	0.05	2.23	5.94	5.23	6.2	6.35	6.24
291	5.334	28.676	2.30780228741845	0	0	SLC25A4	BGI_novel_T028149,NM_001151.3	Known_gene	2	185143263	185150384	chr4	+	7122	4928	6.92	0.27	7.87	5.53	6.08	24.69	19.64	26.73	44.1	28.22
2926	7.654	35.226	2.12857997813151	0	0	GRSF1	NM_001098477.1,XM_005265681.3,BGI_novel_T027218,XM_011531897.2,NM_002092.3	Known_gene	5	70815491	70843274	chr4	-	27784	6722	9.43	10.06	10.53	2.55	5.7	24.58	18.09	34.2	48.24	51.02
2969	12.858	57.732	2.1799123821698	0	0	GTF2I	BGI_novel_T032595,NM_033001.3,NM_001163636.2,NM_001280800.1,BGI_novel_T032596,NM_033000.3,NM_032999.3,BGI_novel_T032594,NM_001518.4	Known_gene	9	74657665	74760693	chr7	+	103029	6375	14.25	20.58	11.72	10.8	6.94	61.88	66.76	39.82	40.62	79.58
3012	1.976	10.532	2.17033617778684	9.40162631358796e-34	3.07010534835069e-33	HIST1H2AE	NM_021052.2	Known_gene	1	26216920	26217483	chr6	+	564	564	0.78	0	5.18	3.35	0.57	2.04	0	19.7	30.92	0
306	14.344	250.7	4.08966621075004	0	0	ANXA3	NM_005139.2,BGI_novel_T027309	Known_gene	2	78551588	78610451	chr4	+	58864	1685	13.73	15.28	8.61	17.24	16.86	394.92	165.15	193.51	224.61	275.31
3091	46.622	212.152	2.18491066857661	0	0	HIF1A	NM_001243084.1,BGI_novel_T011118,NM_181054.2,NM_001530.3	Known_gene	4	61695401	61748259	chr14	+	52859	4062	61.23	40.44	48.88	22.6	59.96	137.4	171.26	284.32	202.22	265.56
3141	1.088	5.602	2.22252515168518	2.4807863296653e-229	2.7546245184293e-229	HLCS	XM_011529540.2,NM_001242785.1,XM_005260955.3,XM_017028330.1,XM_011529541.2,XM_011529539.2,XM_011529538.1,XM_005260953.3,NM_001242784.1,BGI_novel_T023306,XM_006723995.1,XM_005260956.3,NM_000411.6,XM_006723994.2	Known_gene	14	36750888	36990254	chr21	-	239367	6953	1.62	0.07	1.62	0.12	2.01	6.07	5.22	6.17	4.16	6.39
3158	2.444	404.854	7.53140014018279	0	0	HMGCS2	BGI_novel_T002430,XM_011541313.1,NM_001166107.1,NM_005518.3	Known_gene	4	119747996	119769125	chr1	-	21130	2486	0.36	6.34	3.73	0	1.79	455.77	328.42	412.52	364.74	462.82
3176	7.518	31.348	2.11386749798231	0	0	HNMT	BGI_novel_T020908,XM_017003948.1,NM_001024075.1,XM_011511064.2,NM_006895.2,XM_017003949.1,NM_001024074.2	Known_gene	7	137964068	138016364	chr2	+	52297	3817	12.94	3.35	5.8	7.32	8.18	24.51	23.95	32.65	33.58	42.05
3212	2.292	11.61	2.15288644716775	2.01511643863128e-97	3.82013254388952e-97	HOXB2	NM_002145.3,BGI_novel_T015855,XM_005257275.4	Known_gene	3	48542655	48545031	chr17	-	2377	1604	0.98	0	2.19	7.6	0.69	15.52	14.95	3.21	24.13	0.24
3268	1.992	10.418	2.30374392751993	0	0	AGFG2	XM_017012112.1,XM_017012114.1,NM_006076.4,BGI_novel_T032946,XM_005250306.2,XM_017012113.1	Known_gene	6	100539211	100568498	chr7	+	29288	5158	1.39	1.04	4.99	0.2	2.34	6.8	10.29	12.7	11.23	11.07
3291	3.044	30.482	3.28200774416405	0	0	HSD11B2	BGI_novel_T014142,NM_000196.3,BGI_novel_T014141,BGI_novel_T014143	Known_gene	4	67429928	67437999	chr16	+	8072	2085	8.84	0.22	2.98	0	3.18	46.87	24.95	7.42	69.56	3.61
3321	1.314	5.002	2.09016466801233	3.27086627179053e-249	3.40934036498601e-249	IGSF3	BGI_novel_T002396,XM_011541315.1,XM_011541316.2,NM_001542.3,XM_005270793.2,XM_005270794.4,NM_001007237.2,XM_006710593.3	Known_gene	8	116574398	116667755	chr1	-	93358	7341	1.16	3.63	0.97	0	0.81	5.78	3.55	6.08	4.89	4.71
340252	2.51	14.224	2.50706407824534	0	0	ZNF680	XM_017012127.1,XM_006715959.2,NM_001130022.1,NM_178558.4,XM_017012129.1,XM_017012128.1,BGI_novel_T032443,XM_017012126.1,BGI_novel_T032442	Known_gene	9	64519877	64563135	chr7	-	43259	3631	7.76	0.04	2.1	0.1	2.55	16.58	15.97	17.52	12.71	8.34
3418	67.434	385.108	2.56452762131106	0	0	IDH2	NM_001290114.1,NM_002168.3,NM_001289910.1	Known_gene	3	90083978	90102554	chr15	-	18577	1811	26.69	143.01	78	55.12	34.35	499.64	347.75	302.61	381.76	393.78
344905	1.612	15.024	3.64610059728076	0	0	ATP13A5	BGI_novel_T026433,BGI_novel_T026430,NM_198505.2,BGI_novel_T026432,XM_017006304.1,XM_011512770.1,BGI_novel_T026431,XM_017006305.1	Known_gene	8	193274789	193378824	chr3	-	104036	3893	0.07	7.01	0	0.98	0	21.53	16.06	4.88	13.33	19.32
347735	1.37	40.268	4.70721346106678	0	0	SERINC2	NM_001199037.1,NM_018565.3,NM_178865.4,NM_001199039.1,NM_001199038.1	Known_gene	5	31409565	31434680	chr1	+	25116	2810	0.24	0.11	2.17	3.05	1.28	60.28	13.13	32.16	72.04	23.73
351	12.678	71.68	2.43696332725819	0	0	APP	NM_001204303.1,NM_201413.2,BGI_novel_T023192,NM_001204302.1,NM_001136016.3,NM_001136129.2,NM_001136130.2,NM_001136131.2,NM_000484.3,NM_001204301.1,BGI_novel_T023194,BGI_novel_T023193,NM_201414.2	Known_gene	13	25880550	26171128	chr21	-	290579	3633	19.4	4.18	23.34	4.07	12.4	103.85	64.86	49.7	86.79	53.2
3664	8.75	35.47	2.34636445389362	0	0	IRF6	BGI_novel_T003761,BGI_novel_T003762,NM_006147.3,NM_001206696.1,BGI_novel_T003763	Known_gene	5	209779208	209806175	chr1	-	26968	6212	2.97	32.74	2.52	3.69	1.83	60.94	31.47	30.11	34.81	20.02
3696	7.06	38.758	2.46491448274256	0	0	ITGB8	BGI_novel_T032020,BGI_novel_T032016,NM_002214.2,BGI_novel_T032019,XM_017012181.1,XM_011515396.1,XM_017012178.1,BGI_novel_T032015,XM_011515394.2,XM_017012182.1,XM_011515393.2,XM_017012180.1,BGI_novel_T032014,BGI_novel_T032017,BGI_novel_T032018,XM_017012179.1,XM_017012183.1	Known_gene	17	20329819	20415759	chr7	+	85941	10135	14.74	6.49	2.4	4.7	6.97	43.19	55.34	29	15.56	50.7
3709	2.248	28.53	3.58545685588556	0	0	ITPR2	XM_017019267.1,BGI_novel_T008218,NM_002223.3,XM_017019269.1,XM_017019268.1,XM_017019266.1	Known_gene	6	26335337	26833198	chr12	-	497862	12627	2.65	2.86	1.6	1.29	2.84	25.43	33.02	33.17	19.26	31.77
3728	11.644	53.398	2.14973017889861	0	0	JUP	BGI_novel_T015607,XM_011524753.2,BGI_novel_T015602,BGI_novel_T015609,BGI_novel_T015603,BGI_novel_T015605,XM_011524758.1,BGI_novel_T015608,XM_017024590.1,NM_002230.2,BGI_novel_T015606,XM_011524757.2,XM_006721874.2,BGI_novel_T015610,XM_017024588.1,XM_017024589.1,XM_006721878.1,NM_021991.2,XM_006721873.2,BGI_novel_T015604,XM_011524755.1,XM_011524756.1,XM_006721875.1	Known_gene	23	41754607	41786853	chr17	-	32247	3736	3.65	10.23	31.05	6.31	6.98	95.55	26.86	52.42	81.39	10.77
3783	2.962	109.646	5.08970805584396	0	0	KCNN4	BGI_novel_T018623,XM_005258882.2,XM_005258883.2,XM_011526938.1,NM_002250.2	Known_gene	5	43766533	43782139	chr19	-	15607	3118	1.97	0.11	6.95	2.3	3.48	109.53	42.83	124.27	144.26	127.34
3849	36.26	180.804	2.58533217848938	0	0	KRT2	NM_000423.2	Known_gene	1	52644558	52652175	chr12	-	7618	2414	16.78	136.18	12.66	11.33	4.35	17.04	1.93	876.4	8.1	0.55
3854	1.352	123.172	6.49873207546541	0	0	KRT6B	NM_005555.3,BGI_novel_T008617,BGI_novel_T008618	Known_gene	3	52446651	52493397	chr12	-	46747	2443	0.14	2.27	2.67	1.68	0	214.4	99.82	77.39	214.86	9.39
3855	9.03	746.658	6.72292204288583	0	0	KRT7	XM_011538325.1,NM_005556.3,XM_017019294.1,BGI_novel_T008614	Known_gene	4	52233170	52252667	chr12	+	19498	2176	1.56	1.53	18.01	13.66	10.39	851.36	399.59	596.08	1178.82	707.44
3856	8.672	823.03	6.54280997675217	0	0	KRT8	NM_001256293.1,BGI_novel_T008638,NM_001256282.1,NM_002273.3,BGI_novel_T008637	Known_gene	5	52897187	52950304	chr12	-	53118	1891	4.06	6.58	21.6	4.02	7.1	1013.71	414.99	991.42	973.7	721.33
3861	282.874	1554.89	2.42150683300162	0	0	KRT14	NM_000526.4	Known_gene	1	41582279	41586895	chr17	-	4617	1636	45.94	479.03	409.17	449.45	30.78	2650.84	1603.68	1204.86	2026.5	288.57
3866	41.44	434.8	3.6083990844366	0	0	KRT15	BGI_novel_T015588,BGI_novel_T015589,BGI_novel_T015594,BGI_novel_T015593,NM_002275.3,BGI_novel_T015591,BGI_novel_T015590,XM_017024614.1,BGI_novel_T015592,XM_011524784.2	Known_gene	10	41500981	41522413	chr17	-	21433	4411	9.36	150.3	13.85	32.59	1.1	291.86	327.65	618.11	749.18	187.2
3868	5.038	51	3.26159358848251	0	0	KRT16	BGI_novel_T015596,NM_005557.3,BGI_novel_T015595	Known_gene	3	41609778	41612827	chr17	-	3050	2020	0.08	7.27	12.12	5.32	0.4	58.32	68.17	21.37	105.21	1.93
3872	17.68	257.09	3.95261171936446	0	0	KRT17	NM_000422.2,BGI_novel_T015597	Known_gene	2	41619440	41624630	chr17	-	5191	3008	2.83	53.06	8.41	17.34	6.76	293.62	306.17	191.32	479.32	15.02
3875	70.966	1276.63	4.06822060722271	0	0	KRT18	NM_000224.2,NM_199187.1	Known_gene	2	52948871	52952901	chr12	+	4031	1467	33.98	32.17	114.95	84.47	89.26	1449.04	893.3	1425.25	1432.52	1183.04
3880	12.704	1415.386	6.67124852925106	0	0	KRT19	NM_002276.4	Known_gene	1	41523617	41528389	chr17	-	4773	1471	7.73	3.94	37.18	8.96	5.71	1803.72	1044.76	1467.04	2041.62	719.79
389336	45.618	95.958	2.82510120485618	0	0	C5orf46	XM_005268446.3,XM_017009459.1,NM_206966.2	Known_gene	3	147850463	147906594	chr5	-	56132	4678	0.55	203.45	0.95	22.96	0.18	113.77	98.97	84.94	87.52	94.59
389337	2.16	17.31	3.03291648778909	0	0	ARHGEF37	XM_005268447.4,XM_005268448.1,NM_001001669.2,BGI_novel_T029431,XM_017009460.1,XM_017009461.1,BGI_novel_T029432,XM_006714784.3,XM_011537642.2	Known_gene	9	149552049	149634995	chr5	+	82947	5208	3.39	0.65	3.44	1.64	1.68	18.83	19.25	16.99	23.26	8.22
3914	2.786	11.53	2.19641799451782	0	0	LAMB3	NM_001017402.1,XM_017001272.1,NM_001127641.1,BGI_novel_T003756,NM_000228.2,XM_005273124.4	Known_gene	6	209614870	209653077	chr1	-	38208	4474	0.64	7.97	2.85	2.26	0.21	34.75	8.1	3.86	10.86	0.08
394	5.852	24.736	2.05501769402579	0	0	ARHGAP5	XM_005267636.3,BGI_novel_T010871,XM_017021287.1,BGI_novel_T010870,NM_001030055.1,XM_005267635.3,NM_001173.2,XM_017021288.1	Known_gene	8	32074315	32159728	chr14	+	85414	11797	9.04	4.64	3.4	2.59	9.59	23.25	34.13	25.73	10.11	30.46
3993	1.946	8.004	2.20368582748211	2.59920580123216e-178	3.37927301397239e-178	LLGL2	XM_017024627.1,XM_017024625.1,XM_011524802.1,BGI_novel_T016333,XM_017024629.1,NM_001031803.1,BGI_novel_T016330,NM_004524.2,XM_011524807.2,BGI_novel_T016334,NM_001015002.1,BGI_novel_T016328,BGI_novel_T016329,XM_017024631.1,BGI_novel_T016332,XM_017024628.1,XM_011524801.1,XM_017024632.1,BGI_novel_T016331,XM_017024630.1,XM_017024626.1	Known_gene	21	75515763	75575209	chr17	+	59447	4081	0.3	4.09	2.84	1.47	1.03	14.74	2.28	13.47	9.2	0.33
399694	1.944	11.37	2.39202293092251	4.6385624094915e-275	4.51558026925596e-275	SHC4	XM_005254375.3,NM_203349.3,BGI_novel_T012228	Known_gene	3	48823737	48963444	chr15	-	139708	4556	3.78	0.1	1.55	1.54	2.75	12.78	10.73	6.11	10.83	16.4
400451	5.126	42.974	3.0447356183488	0	0	FAM174B	NM_207446.2,BGI_novel_T013058	Known_gene	2	92617448	92678218	chr15	-	60771	2630	3.51	1.09	8.17	6.75	6.11	44.55	40.56	33.8	51.77	44.19
4008	2.284	26.716	3.49900642922606	0	0	LMO7	XM_017020598.1,XM_011535094.1,XM_017020593.1,XM_017020589.1,XM_017020603.1,XM_017020594.1,XM_017020583.1,XM_017020586.1,XM_011535095.1,XM_011535082.1,XM_017020578.1,XM_017020604.1,XM_011535086.1,XM_017020600.1,XM_017020599.1,XM_011535078.1,XM_017020576.1,XM_017020575.1,BGI_novel_T010380,XM_017020597.1,BGI_novel_T010379,XM_017020580.1,XM_017020587.1,XM_017020602.1,XM_017020574.1,XM_017020577.1,XM_017020582.1,XM_017020590.1,XM_011535080.2,XM_017020592.1,XM_017020579.1,XM_017020601.1,XM_011535075.2,XM_017020596.1,XM_017020595.1,XM_017020584.1,XM_017020591.1,BGI_novel_T010378,XM_017020588.1,NM_015842.2,XM_017020585.1,NM_005358.5,BGI_novel_T010381,NM_001306080.1,XM_017020581.1	Known_gene	45	75620434	75859870	chr13	+	239437	7318	2.44	1.55	1.77	2.62	3.04	26.03	18.52	30.7	25.38	32.95
400961	2.356	13.696	2.65068684019835	0	0	PAIP2B	NM_020459.1,XM_005264311.4,XM_011532843.2,BGI_novel_T020101,BGI_novel_T020099,XM_005264310.3,BGI_novel_T020100,BGI_novel_T020102,BGI_novel_T020103,XM_011532842.2	Known_gene	10	71083464	71227110	chr2	-	143647	7125	1.61	4.39	1.41	1.92	2.45	9.58	12.2	23.07	9.35	14.28
401145	1.198	6.754	2.26949200939441	2.43560717018623e-205	2.89944449974886e-205	CCSER1	XM_011531946.2,XM_011531949.2,BGI_novel_T027454,XM_011531948.1,XM_011531955.2,XM_011531939.2,BGI_novel_T027464,XM_011531945.1,XM_017008199.1,BGI_novel_T027468,XM_017008194.1,XM_011531947.2,XM_017008196.1,BGI_novel_T027462,XM_011531950.2,BGI_novel_T027460,NM_207491.2,BGI_novel_T027450,XM_017008202.1,XM_017008201.1,BGI_novel_T027466,BGI_novel_T027457,BGI_novel_T027465,BGI_novel_T027453,XM_011531943.2,BGI_novel_T027452,XM_011531951.2,BGI_novel_T027463,XM_011531942.2,XM_011531941.2,XM_017008200.1,BGI_novel_T027451,XM_017008198.1,BGI_novel_T027467,XM_017008195.1,XM_011531957.2,NM_001145065.1,XM_011531936.1,BGI_novel_T027459,XM_011531958.2,XM_011531956.2,XM_017008197.1,BGI_novel_T027461,BGI_novel_T027456,BGI_novel_T027458,XM_011531938.2,BGI_novel_T027455,XM_011531937.2	Known_gene	48	90127394	91602219	chr4	+	1474826	15226	0.94	0.04	1	0.75	3.26	5.92	1.82	10.1	6.89	9.04
4057	1.91	73.13	5.11915010660567	0	0	LTF	NM_001321122.1,NM_001199149.1,NM_002343.5,NM_001321121.1	Known_gene	4	46436005	46485234	chr3	-	49230	2852	1.15	0.04	6.14	0	2.22	9.77	3.19	19.04	43.28	290.37
4070	79.952	556.8	2.91793075910387	0	0	TACSTD2	NM_002353.2	Known_gene	1	58575423	58577494	chr1	-	2072	2072	20.92	223.3	68.47	67.5	19.57	796.3	450.16	629.76	493.97	413.81
4133	1.792	9.66	2.39567784809653	0	0	MAP2	XM_017004117.1,XM_011511193.1,XM_017004120.1,XM_011511197.2,XM_011511186.1,NM_031845.2,NM_002374.3,XM_011511188.1,XM_017004128.1,XM_017004115.1,NM_031847.2,BGI_novel_T021690,XM_017004114.1,XM_011511191.1,XM_017004132.1,XM_017004133.1,XM_005246566.1,XM_005246565.1,XM_011511195.1,XM_017004135.1,XM_017004124.1,XM_011511196.2,XM_017004134.1,XM_017004139.1,XM_017004113.1,XM_011511187.1,XM_017004119.1,NM_001039538.1,XM_017004122.1,XM_017004121.1,XM_017004136.1,BGI_novel_T021688,XM_017004140.1,XM_011511190.1,XM_017004111.1,XM_017004137.1,XM_017004138.1,XM_005246555.1,XM_017004123.1,XM_017004116.1,XM_017004127.1,XM_006712532.1,BGI_novel_T021689,XM_011511192.1,XM_017004126.1,XM_017004130.1,XM_017004125.1,XM_017004131.1,XM_017004118.1,XM_017004129.1,XM_017004112.1	Known_gene	51	209424047	209734118	chr2	+	310072	10082	3.86	0.37	2.15	0.5	2.08	12.16	10.06	10	10.37	5.71
4179	56.814	259.788	2.12851576598804	0	0	CD46	XM_017001308.1,XM_017001310.1,NM_172351.2,XM_017001309.1,NM_172353.2,NM_172359.2,NM_002389.4,XM_011509563.1,NM_172352.2,NM_172350.2,XM_011509564.1,NM_153826.3,NM_172361.2	Known_gene	13	207752038	207795516	chr1	+	43479	3393	77.45	23.86	67.35	34.23	81.18	222.59	210.13	263.14	277.75	325.33
4250	77.028	50972.762	9.29491085571516	0	0	SCGB2A2	NM_002411.3,XM_005274005.3	Known_gene	2	62270130	62273160	chr11	+	3031	509	27.06	84.07	209.13	0	64.88	57276.37	20304.61	58157.79	69661.3	49463.74
4495	41.694	206.446	2.07322056598323	0	0	MT1G	NM_001301267.1,NM_005950.2	Known_gene	2	56666735	56668065	chr16	-	1331	405	3.7	12.74	131.52	40.84	19.67	230.31	81.13	101.67	617.61	1.51
4646	9.132	43.174	2.04788958122025	0	0	MYO6	XM_005248719.3,XM_005248721.3,XM_005248724.3,BGI_novel_T030751,NM_004999.3,XM_005248720.3,BGI_novel_T030750,XM_017010899.1,XM_005248726.3,XM_005248722.3,NM_001300899.1	Known_gene	11	75747253	75919537	chr6	+	172285	10458	13.99	1.09	8.17	6.1	16.31	52.22	46.41	50.64	35.13	31.47
4680	5.46	463.838	6.28188078863205	0	0	CEACAM6	NM_002483.6,XM_011526990.1	Known_gene	2	41755421	41772211	chr19	+	16791	2601	0.31	1.06	19.08	1.49	5.36	674.85	486.88	453.87	211.96	491.63
476	80.126	584.136	2.99117079324507	0	0	ATP1A1	XM_017001361.1,NM_001160234.1,BGI_novel_T002384,BGI_novel_T002385,NM_000701.7,NM_001160233.1,BGI_novel_T002383,XM_017001360.1	Known_gene	8	116373173	116404774	chr1	+	31602	6960	102.28	72.06	76.41	73.88	76	482.51	427.92	474.21	413.56	1122.48
481	68.834	1497.326	4.54488067512405	0	0	ATP1B1	NM_001677.3	Known_gene	1	169106709	169132722	chr1	+	26014	2200	102.56	148.15	13.29	47.39	32.78	1277.87	2044.16	1139.47	1006.38	2018.75
4856	15.842	73.938	2.14504762066205	0	0	NOV	NM_002514.3	Known_gene	1	119416312	119424438	chr8	+	8127	2601	23.17	6.03	20.56	16.55	12.9	143.25	107.38	46.83	68.43	3.8
4886	4.724	93.002	4.39488364825796	0	0	NPY1R	XM_005263031.3,NM_000909.5,XM_011532010.2	Known_gene	3	163323962	163344847	chr4	-	20886	4396	4.4	6.99	2.15	1.46	8.62	20.37	52.57	130.06	150.37	111.64
